,doc_freq,mean_tfidf_in_corpus,sticky_score
해소,252,0.004444674528701205,46.283758316792
조치,260,0.004620242503257885,46.26134901639668
출신,283,0.00511820633747223,46.25538669180009
비중,197,0.003259159087064713,46.25326172912846
수요,478,0.009345233509511514,46.20485362273571
비용,292,0.005322858623551634,46.18164304865949
건강,648,0.013044231972735972,46.13993853547567
차례,152,0.002295694583139841,46.12077853864362
제기,195,0.003230298526898677,46.09603761060303
포기,306,0.005647828808531243,46.0300661784952
가치,206,0.0034775625982243017,46.00717365329406
역대,187,0.003065022197844757,46.002208819215284
사진,226,0.003915189651062092,45.97991451889657
시절,168,0.0026548476454230684,45.96634834023378
