,section_1_mean_tfidf,section_2_mean_tfidf,section_3_mean_tfidf,section_4_mean_tfidf,diff_vs_others_max_s1,diff_vs_others_max_s2,diff_vs_others_max_s3,diff_vs_others_max_s4
전년,0.001580386935375352,0.0024225919273237408,0.002640106658042872,0.005349247442963967,-0.003768860507588615,-0.0029266555156402265,-0.002709140784921095,0.002709140784921095
허용,0.0031637208092195916,0.003883932394292461,0.002837341650391168,0.006504289610764143,-0.0033405688015445516,-0.002620357216471682,-0.003666947960372975,0.002620357216471682
중국인,0.0002410838230768822,0.000247186684870507,0.0003266661412568202,0.002935422809029162,-0.0026943389859522796,-0.002688236124158655,-0.0026087566677723416,0.0026087566677723416
모욕,0.0019424923835010197,0.001858036347216546,0.002407641569460729,0.00499925595035148,-0.0030567635668504603,-0.003141219603134934,-0.002591614380890751,0.002591614380890751
원상,0.00012285038370365138,0.00022409114537243316,0.0003617136995443895,0.002943341917503758,-0.0028204915338001066,-0.0027192507721313245,-0.0025816282179593683,0.0025816282179593683
혼란,0.005011077258620599,0.005663655424491372,0.004208178419288681,0.008243297408224971,-0.0032322201496043724,-0.0025796419837335995,-0.00403511898893629,0.0025796419837335995
생기,0.0013836595518425204,0.00341548683028523,0.005237576371120188,0.007750362396981863,-0.006366702845139343,-0.004334875566696633,-0.002512786025861675,0.002512786025861675
영향,0.007918064949983959,0.007912115950029766,0.00851269563230007,0.011019909036514647,-0.0031018440865306883,-0.003107793086484881,-0.002507213404214576,0.002507213404214576
후보,0.0033344147223836806,0.00382485128053379,0.0021285989350826495,0.006316314272912074,-0.0029818995505283934,-0.002491462992378284,-0.004187715337829424,0.002491462992378284
추계,0.0015814628804435378,0.0017723335638160714,0.0021158194840491433,0.004600802025855675,-0.0030193391454121374,-0.0028284684620396043,-0.002484982541806532,0.002484982541806532
트리플,5.659932625381848e-05,5.152278754038839e-05,0.00014485474305614182,0.0025764563782166815,-0.002519857051962863,-0.002524933590676293,-0.00243160163516054,0.00243160163516054
금지,0.009025197399702211,0.006487552717274865,0.005417398922973413,0.011401614370411131,-0.0023764169707089205,-0.004914061653136266,-0.005984215447437718,0.0023764169707089205
라이브,0.0006252532446751161,0.0004772477556875534,0.0007098467175566429,0.0030599543275413063,-0.00243470108286619,-0.002582706571853753,-0.002350107609984663,0.002350107609984663
선택,0.008703539239875692,0.009331600376652755,0.011537997520347438,0.013877416996066436,-0.005173877756190744,-0.004545816619413681,-0.0023394194757189977,0.0023394194757189977
합격선,0.0031871377767076626,0.0036893837563082258,0.0034757489899138413,0.006019538792022999,-0.0028324010153153363,-0.002330155035714773,-0.0025437898021091576,0.002330155035714773
학년,0.006103773491293939,0.009174938582791232,0.010364880927563023,0.012683917730417315,-0.006580144239123375,-0.003508979147626082,-0.0023190368028542917,0.0023190368028542917
부모,0.004112496487465859,0.005291937462183285,0.005395521412518227,0.007711132428482158,-0.003598635941016299,-0.002419194966298873,-0.0023156110159639302,0.0023156110159639302
연고,0.0014540901395811109,0.0012391420046762055,0.0017054558667405502,0.004004630469713079,-0.0025505403301319678,-0.002765488465036873,-0.0022991746029725284,0.0022991746029725284
입시위키,0.00010535014604324953,0.00019185008003313236,0.0004444966006108391,0.002719481155827471,-0.002614131009784221,-0.0025276310757943385,-0.0022749845552166316,0.0022749845552166316
