,section_1_mean_tfidf,section_2_mean_tfidf,section_3_mean_tfidf,section_4_mean_tfidf
교육,0.017751312593052713,0.015605792955431175,0.021815754006663465,0.016891613360106767
합격,0.009348759706324703,0.009698690099274054,0.01728375563482688,0.02162501236512284
인재,0.01994509535664604,0.019409579401468688,0.014792507367459587,0.020762084164582636
등급,0.00817176727454113,0.013903496536776624,0.020568822781079694,0.01927404285757807
경쟁,0.008099255464118993,0.00742229900253355,0.02033373611232055,0.011644416261686118
학번,0.0009421777155099243,0.0008232747781129955,0.005238989106708579,0.020167966417666463
휴진,0.0014908193747242185,0.01973379061700323,0.0011908833499981012,9.606594198753607e-05
부족,0.01972022776177331,0.008802496291796797,0.007983018833423604,0.007677550473647776
반대,0.019248120490104027,0.00940175057283109,0.006592128159497186,0.007598311641389528
서울,0.01924560703451712,0.013952433011477977,0.012720494871260356,0.011933176456690647
집단,0.018555223182732682,0.011167423325498369,0.005871080434770088,0.0060428937532320415
대통령,0.013578815002273708,0.018392051930722384,0.014403679952151322,0.011170406993743477
최저,0.008104016168527465,0.011948434947424171,0.01810457181622988,0.011536004252581644
학원,0.011263231301682275,0.017970165854890002,0.01518423635456975,0.01161854626842628
소아,0.017560265549371956,0.0016074432201122386,0.0016695690147107826,0.0007393604743888248
내신,0.007424899500436025,0.00817846660367286,0.015901584472785977,0.017272628461039052
교과,0.005371675713976178,0.010807013976856926,0.01683883591204415,0.016332686258635463
전공,0.01261679533479629,0.016796700437984518,0.012529051569413774,0.008858480725585255
확정,0.006788560619521016,0.0165128260125619,0.0035999315492415856,0.00845031203238008
과목,0.006830157164510038,0.009241633425637219,0.012843066460768165,0.016260557653651475
규모,0.016242974278118327,0.009187405945844385,0.005844732834365943,0.005830224564394218
나라,0.016098606513903456,0.009926552425121785,0.009774702535270215,0.010141070922596437
휴학,0.007730730390193386,0.00486416948293025,0.009564436496846466,0.01609623607428137
서울대,0.012669357922886874,0.008810912984652336,0.012730028601473976,0.01594246499216248
법원,0.0017019244605435795,0.015869082252642552,0.0021015455011438983,0.002963396311375163
수험,0.006439302306095334,0.00996698449815596,0.012326792740211378,0.01577463715409867
해결,0.015678937235234454,0.009740488159134905,0.008733046163512758,0.008714527126483887
의과,0.015653224499393246,0.010590194768632637,0.006887243705013444,0.007284689991435376
청소년과,0.015443985334301346,0.0007699183816775066,0.0006800676613586442,0.0003277782549501034
의협,0.015321379074465857,0.011523765863920336,0.005429224327780187,0.007434248536149738
수학,0.00859063733175248,0.015262658447182146,0.014911326183690666,0.009754851464734794
