,section_1_mean_tfidf,section_2_mean_tfidf,section_3_mean_tfidf,section_4_mean_tfidf,diff_vs_others_max_s1,diff_vs_others_max_s2,diff_vs_others_max_s3,diff_vs_others_max_s4
배정,0.013960217845168299,0.005860029540573558,0.0032320938335699766,0.0010133179967741581,0.00810018830459474,-0.00810018830459474,-0.010728124011598322,-0.012946899848394141
복지부,0.015232100899781305,0.0071516076613665335,0.0043687182250217674,0.006280256241791712,0.008080493238414772,-0.008080493238414772,-0.010863382674759538,-0.008951844657989594
수가,0.013116979768064842,0.005495840686982886,0.004810265928502286,0.003826795505578001,0.007621139081081956,-0.007621139081081956,-0.008306713839562555,-0.009290184262486841
집단,0.018555223182732682,0.011167423325498369,0.005871080434770088,0.0060428937532320415,0.0073877998572343135,-0.0073877998572343135,-0.012684142747962594,-0.01251232942950064
사직,0.013638208817164495,0.00544559484525618,0.006348155030708222,0.0033187761654698187,0.007290053786456273,-0.008192613971908316,-0.007290053786456273,-0.010319432651694676
반발,0.011868597771743986,0.004616028900353769,0.00340416820510552,0.004136306686239847,0.007252568871390217,-0.007252568871390217,-0.008464429566638466,-0.007732291085504139
보험,0.01384935573283811,0.0066484183703555905,0.006278175931043619,0.006028303546110345,0.00720093736248252,-0.00720093736248252,-0.007571179801794491,-0.007821052186727765
규모,0.016242974278118327,0.009187405945844385,0.005844732834365943,0.005830224564394218,0.007055568332273943,-0.007055568332273943,-0.010398241443752385,-0.01041274971372411
소아과,0.00993642308964318,0.002905429150571194,0.0016561551206494259,0.001796184341906486,0.007030993939071986,-0.007030993939071986,-0.008280267968993754,-0.008140238747736693
집단행동,0.00910879804218362,0.00224690780973024,0.0008905318413860613,0.0005782802394986278,0.00686189023245338,-0.00686189023245338,-0.00821826620079756,-0.008530517802684993
수술,0.014285441671705763,0.007638523060619927,0.007967226920709,0.004908808394006181,0.006318214750996764,-0.006646918611085836,-0.006318214750996764,-0.009376633277699583
급여,0.009689524042315191,0.003610528568039312,0.0031798636635544724,0.00366618792652694,0.006023336115788251,-0.006078995474275879,-0.0065096603787607185,-0.006023336115788251
나라,0.016098606513903456,0.009926552425121785,0.009774702535270215,0.010141070922596437,0.005957535591307019,-0.006172054088781671,-0.006323903978633241,-0.005957535591307019
해결,0.015678937235234454,0.009740488159134905,0.008733046163512758,0.008714527126483887,0.005938449076099549,-0.005938449076099549,-0.0069458910717216955,-0.006964410108750567
근무,0.010272950074244074,0.004383016257189884,0.003551729301888126,0.002982016683929934,0.00588993381705419,-0.00588993381705419,-0.006721220772355948,-0.00729093339031414
미용,0.008263936966368035,0.002420239373004003,0.0023875853612582024,0.0023944487181977356,0.0058436975933640325,-0.0058436975933640325,-0.005876351605109833,-0.005869488248170299
수요,0.010327198901083462,0.004569038514578442,0.0037159136729001917,0.003612435988001836,0.005758160386505021,-0.005758160386505021,-0.006611285228183271,-0.006714762913081627
행동,0.011330352746623576,0.005685851377058341,0.002909205915139646,0.0031809294365860124,0.005644501369565235,-0.005644501369565235,-0.00842114683148393,-0.008149423310037563
기피,0.00826347318858503,0.0016340620195616857,0.0020062133524138864,0.002952178082856539,0.005311295105728491,-0.006629411169023344,-0.006257259836171144,-0.005311295105728491
서울,0.01924560703451712,0.013952433011477977,0.012720494871260356,0.011933176456690647,0.005293174023039143,-0.005293174023039143,-0.006525112163256764,-0.007312430577826472
업무,0.008690396468483805,0.003339830913003474,0.0034289431351153,0.0016744203985041292,0.005261453333368506,-0.005350565555480332,-0.005261453333368506,-0.007015976069979676
밥그릇,0.00804571042457979,0.0028932270368221807,0.0019902759052080527,0.0020995072066408976,0.00515248338775761,-0.00515248338775761,-0.0060554345193717385,-0.005946203217938893
의과,0.015653224499393246,0.010590194768632637,0.006887243705013444,0.007284689991435376,0.005063029730760608,-0.005063029730760608,-0.008765980794379801,-0.00836853450795787
직업,0.00987312008696957,0.0049007533619256465,0.0041691391456654524,0.003931870864602513,0.004972366725043923,-0.004972366725043923,-0.005703980941304117,-0.005941249222367056
대응,0.008931824965647804,0.004132050347989006,0.0033211827255418317,0.0037479051407939023,0.004799774617658799,-0.004799774617658799,-0.005610642240105972,-0.005183919824853903
현장,0.010517180647069767,0.005933954475216792,0.005574184019386478,0.0034516099841839327,0.004583226171852975,-0.004583226171852975,-0.004942996627683289,-0.007065570662885834
패키지,0.007629202309901117,0.0033072175505959997,0.0012135133371663125,0.003108172598867664,0.004321984759305117,-0.004321984759305117,-0.006415688972734804,-0.004521029711033453
일반인,0.005388608747213931,0.0008524000866969274,0.0010933781240859267,0.0009970567305079732,0.004295230623128005,-0.004536208660517004,-0.004295230623128005,-0.004391552016705958
보건,0.013392143111980132,0.009119874300961566,0.006173167381942902,0.005198771746933835,0.004272268811018566,-0.004272268811018566,-0.00721897573003723,-0.008193371365046297
건강,0.013360994407769878,0.009089185151837237,0.009066297228593393,0.0057770941534549215,0.004271809255932641,-0.004271809255932641,-0.0042946971791764845,-0.0075839002543149564
단체,0.01135640039998252,0.007120635652531901,0.004458751937015727,0.0037263372639028867,0.004235764747450619,-0.004235764747450619,-0.0068976484629667935,-0.007630063136079633
교수,0.028802125710896947,0.024589112400016985,0.015017805414999521,0.009855917664253915,0.004213013310879962,-0.004213013310879962,-0.013784320295897426,-0.018946208046643032
서비스,0.009839103150919296,0.00566923229518786,0.004388158802012532,0.0024901920791588227,0.004169870855731436,-0.004169870855731436,-0.005450944348906764,-0.007348911071760474
방안,0.008167419836850816,0.0040215683746308685,0.003971076377789663,0.003143990144975386,0.004145851462219948,-0.004145851462219948,-0.004196343459061154,-0.0050234296918754305
의료비,0.006172708846746627,0.0020677562262069113,0.0021008637459663643,0.0016373412449260636,0.004071845100780262,-0.004104952620539715,-0.004071845100780262,-0.004535367601820563
인구,0.010499069415322086,0.006444353457559466,0.0043173047892574624,0.003713153625882285,0.00405471595776262,-0.00405471595776262,-0.006181764626064623,-0.0067859157894398
지금,0.012813733078944152,0.008239996074913785,0.008838114167062115,0.007724620342151523,0.003975618911882037,-0.004573737004030368,-0.003975618911882037,-0.005089112736792629
찬성,0.010437161059622687,0.006478413780018526,0.0038306783003041684,0.002818497117413514,0.003958747279604161,-0.003958747279604161,-0.006606482759318519,-0.007618663942209173
체계,0.00868939218895226,0.004511876835711053,0.004792399322051214,0.0030401201798815496,0.0038969928669010468,-0.004177515353241208,-0.0038969928669010468,-0.0056492720090707115
변호사,0.007774590190184457,0.0039505883611627894,0.003473573821955486,0.0021532295252446416,0.0038240018290216678,-0.0038240018290216678,-0.004301016368228971,-0.005621360664939816
의협,0.015321379074465857,0.011523765863920336,0.005429224327780187,0.007434248536149738,0.0037976132105455203,-0.0037976132105455203,-0.009892154746685668,-0.007887130538316118
추천서,0.004192637877747369,0.00014054326915491233,0.0004106222340668291,0.00020129472032785628,0.0037820156436805395,-0.004052094608592456,-0.0037820156436805395,-0.003991343157419512
고령,0.006284835444392078,0.002514413021604129,0.002297271324372254,0.001888125208121367,0.0037704224227879486,-0.0037704224227879486,-0.003987564120019824,-0.004396710236270711
당직,0.005314707120182922,0.0015469929587829342,0.0009520556126222738,0.0005236591583743494,0.0037677141613999877,-0.0037677141613999877,-0.004362651507560648,-0.0047910479618085726
시장,0.011334648338979849,0.007576463317405286,0.006003593562908803,0.0037006643077458516,0.0037581850215745623,-0.0037581850215745623,-0.005331054776071046,-0.007633984031233997
소청,0.003838322133301178,6.715567117839115e-05,6.293252561205394e-05,9.651414439672436e-05,0.0037418079889044538,-0.003771166462122787,-0.0037753896076891244,-0.0037418079889044538
개선,0.008514655241989022,0.004750781526168662,0.004794952710154385,0.003993311935569496,0.003719702531834637,-0.0037638737158203596,-0.003719702531834637,-0.004521343306419526
성형외과,0.0048520807085386634,0.0010230782437376088,0.0011734649195312345,0.0009490248675855111,0.003678615789007429,-0.0038290024648010546,-0.003678615789007429,-0.0039030558409531525
확충,0.005467034096174225,0.0018177964206309689,0.0015369213263179992,0.0017844253673235683,0.003649237675543256,-0.003649237675543256,-0.003930112769856225,-0.0036826087288506565
전문의,0.010552188108780586,0.00563431068395795,0.006920579464618003,0.005251319773461723,0.0036316086441625824,-0.004917877424822636,-0.0036316086441625824,-0.005300868335318863
피부과,0.006239359834276454,0.0017486491061370593,0.0026430484642574305,0.0022311691368915496,0.0035963113700190237,-0.0044907107281393945,-0.0035963113700190237,-0.004008190697384905
치료,0.009901426038596945,0.006070770697692481,0.006473196565001771,0.004556728463919088,0.003428229473595174,-0.003830655340904464,-0.003428229473595174,-0.005344697574677856
명령,0.007264635649180793,0.0038440481410965312,0.0017527159251655828,0.0010372624594760418,0.0034205875080842614,-0.0034205875080842614,-0.0055119197240152094,-0.006227373189704751
여론,0.007350276309576973,0.0037233405196076693,0.004016985577158872,0.0031412062033469032,0.003333290732418101,-0.0036269357899693035,-0.003333290732418101,-0.0042090701062300695
이야기,0.010356945929018186,0.007080158679409902,0.006449982188276507,0.0068442581971373175,0.0032767872496082843,-0.0032767872496082843,-0.003906963740741679,-0.003512687731880869
협회,0.00757847982661842,0.00432161972163893,0.0027234651838724975,0.0018336361439080847,0.0032568601049794907,-0.0032568601049794907,-0.004855014642745923,-0.005744843682710336
대책,0.009784162598691708,0.006530765962311911,0.005779078866627882,0.0031867194215492735,0.0032533966363797974,-0.0032533966363797974,-0.004005083732063826,-0.006597443177142434
보상,0.005353596097712517,0.0018250003228992644,0.0021016457838507674,0.0013223965697508316,0.00325195031386175,-0.003528595774813253,-0.00325195031386175,-0.004031199527961686
이공,0.009316731270443027,0.005667344471784487,0.0031115846778017667,0.006103807750788625,0.0032129235196544023,-0.0036493867986585405,-0.006205146592641261,-0.0032129235196544023
