,doc_freq,mean_tfidf_in_corpus,sticky_score
결정,682,0.007125321208740684,83.93514329825503
지금,799,0.009128107060877988,78.88937144891673
예정,464,0.004947743005788606,78.01278561437753
도움,592,0.006602011385242046,77.87412699082019
중심,377,0.0038927528613525767,77.05273711613144
비교,411,0.0043431913247275866,76.9203225229735
개인,483,0.005286056072878117,76.83673107593756
거리,306,0.0029825816767364427,76.83458239850943
핵심,333,0.0033710032294289624,76.18388331493038
부담,375,0.003967268601775698,75.49420618525542
국가,718,0.008569918209607744,75.02676452126435
장소,274,0.0026556587467915353,74.95229149615832
활용,422,0.0046433840116744795,74.77782818376488
하루,749,0.009031483130685558,74.66493142064556
수준,656,0.00789093324950588,73.78303059877967
목표,433,0.0048865486887841,73.55753309660275
생활,366,0.003999362760798962,73.20933037103883
판단,425,0.0048054877796125635,73.20659626439915
전문가,384,0.004268141393519414,72.89098209709715
기존,406,0.004609744041088737,72.37406858962565
구조,355,0.003915552279434968,72.21975880211906
전국,649,0.008028384494687244,71.88439973750612
계획,583,0.007124013619332919,71.76255817846244
적용,386,0.00440617644084848,71.39981541916133
마련,304,0.0032705483949790923,71.18523708978792
사회,724,0.009181033803952776,71.11262116808882
고려,449,0.005321875503038029,71.0232271711503
최소,278,0.002917652373181484,70.96086470128516
시행,336,0.0037369587993159414,70.93158590455154
경험,342,0.003830268641028541,70.80351537697823
역할,247,0.002495993390862844,70.65230748020325
사용,351,0.003974920282020404,70.55389435455488
발표,739,0.009486822817421746,70.46938933423192
자리,401,0.004702521446798383,70.31977060342965
체크,297,0.003230559250587041,70.20348431682824
방향,323,0.0036268637509961057,69.8097063978731
정리,440,0.005308237443171749,69.75006948672659
기준,836,0.010987779371241119,69.73768653146702
조건,287,0.0031197650626529775,69.66416667827717
강조,311,0.0034647970713888266,69.65602132131391
요즘,468,0.005731409795484191,69.52481192185932
언급,226,0.0022624421503744485,69.27325898301699
방문,360,0.004205322771957153,69.15997638790867
가운데,342,0.003966086144479002,68.8671098426706
주목,223,0.002239955997037647,68.82809525928535
전문,507,0.0063768638508452284,68.7283932916708
확대,645,0.008392172101748282,68.67421007755364
대응,313,0.0035677765677899153,68.52349175902069
원인,247,0.002624524765909931,68.1468650243837
상대,306,0.003494005066205445,68.09071095649075
마지막,408,0.005040310805390818,67.5461930925592
소통,288,0.0032641487478322732,67.53985778437207
이제,390,0.0047810861624819675,67.4613712784663
성공,354,0.004254582966692071,67.36976126249166
파악,291,0.0033212008755305164,67.34239124309946
참고,370,0.004502254617696567,67.24516143073268
모습,310,0.003619084828072636,67.11286143003157
존재,251,0.002745595907466076,67.01203391953817
준비,932,0.012921286512573826,66.94783554366255
적극,252,0.0027998221648433924,66.31889311335338
위험,272,0.0031086087552433753,66.20245835110866
부족,638,0.008642330024046367,66.16657990433164
제시,343,0.00418733652929955,66.12256561004642
우려,398,0.005025286326214927,66.0549521552817
현실,579,0.0077657805533248424,66.05230378262054
반대,547,0.007281455575675609,66.05119051856718
시점,228,0.002452330586411404,66.04234278647088
사례,306,0.003640727240509105,65.93794121940911
분석,621,0.008422951915357956,65.90291509265434
공개,483,0.006331590184088739,65.87929601523864
확보,293,0.003452381935271846,65.8074721036057
활동,472,0.006189796008478051,65.64859412470506
최대,374,0.00469943008400198,65.62059618027416
마찬가지,208,0.0021717404661178966,65.57913619413665
구체,227,0.0024619318064062665,65.57032682733352
개선,389,0.004932863789344495,65.56698650298517
기회,516,0.006871168690838965,65.55570338627834
결론,234,0.002586277820847674,65.24870957841475
미래,521,0.006994743966780624,65.16781552540446
관리,471,0.006235604768595572,65.09476609947849
강화,328,0.004043584114714185,65.03311782648586
차지,183,0.001824244009321488,64.79610097286351
해결,658,0.009188704433263358,64.58132182653256
규모,489,0.006572099656009549,64.57918176128443
추진,436,0.005754906741888081,64.54567274723507
세계,411,0.005368101724450339,64.54042629720638
전망,380,0.0048890334072979255,64.5267183455079
이슈,512,0.00693916158448865,64.49043700034191
실제,279,0.0033284536288934034,64.4571997116042
감소,329,0.004114272966023032,64.32976929188773
절반,221,0.0024393011494284198,64.2572401770424
영향,630,0.008812141881552566,64.20616493371737
본인,524,0.00717761902460151,64.07733087388895
부동산,384,0.004995731730609977,64.04556061765854
현장,439,0.005859550333095869,63.99836413210914
정확,263,0.0031182362576716053,63.86229044292291
어려움,190,0.0019796875952187683,63.76507399798408
안전,268,0.0032071905360533393,63.70046654730407
마무리,274,0.003302274483599401,63.68724288617775
동시,189,0.001968416929869285,63.670301195972044
차이,396,0.0052266707733195205,63.597388462677166
컨트롤러,176,0.0017738282082860363,63.45021637398062
인정,315,0.003968529597306393,63.39903865537444
