,section_1_mean_tfidf,section_2_mean_tfidf,section_3_mean_tfidf,section_4_mean_tfidf,diff_vs_others_max_s1,diff_vs_others_max_s2,diff_vs_others_max_s3,diff_vs_others_max_s4
전형,0.019438090761956843,0.032195250591229324,0.028075990005992046,0.027843517934955892,-0.012757159829272481,0.004119260585237278,-0.004119260585237278,-0.004351732656273432
대통령,0.013578815002273708,0.018392051930722384,0.014403679952151322,0.011170406993743477,-0.004813236928448676,0.003988371978571062,-0.003988371978571062,-0.007221644936978907
재판부,0.0003062955845648978,0.00437968266686654,0.00019350370237536493,0.0003999065498440863,-0.0040733870823016416,0.003979776117022453,-0.004186178964491175,-0.003979776117022453
선발,0.008591994609076057,0.014196039975193375,0.010327635569441664,0.009263919091347408,-0.005604045366117317,0.0038684044057517106,-0.0038684044057517106,-0.004932120883845967
검토,0.004303451754783762,0.008059354303379495,0.004071569294224248,0.0031575003523936535,-0.0037559025485957324,0.0037559025485957324,-0.003987785009155247,-0.004901853950985842
요강,0.001698174325158865,0.008211085623626609,0.004302959715765353,0.00445968412705401,-0.006512911298467743,0.0037514014965725987,-0.003908125907861256,-0.0037514014965725987
처분,0.0038881903511356385,0.00710847988086199,0.0026124233599550974,0.0023577225047538767,-0.0032202895297263516,0.0032202895297263516,-0.004496056520906892,-0.004750757376108113
시행,0.004487834373622084,0.007645391147053701,0.0035285691196735715,0.003118112697698345,-0.003157556773431617,0.003157556773431617,-0.00411682202738013,-0.004527278449355356
근거,0.0071225438259237255,0.010264633701913843,0.005105783136598417,0.0038287825701674087,-0.003142089875990118,0.003142089875990118,-0.005158850565315427,-0.006435851131746434
자율,0.0012631207804444165,0.007074647453677388,0.004008121943502364,0.0036892852895740466,-0.005811526673232972,0.0030665255101750243,-0.0030665255101750243,-0.0033853621641033414
대입,0.006911095047003946,0.012946797700267285,0.00792260957439057,0.009919125477660084,-0.006035702653263339,0.0030276722226072004,-0.005024188125876714,-0.0030276722226072004
서울고법,4.919656039310382e-05,0.0029562041151896543,9.799451257245766e-05,4.4862686421668846e-05,-0.0029070075547965504,0.0028582096026171966,-0.0028582096026171966,-0.0029113414287679855
담화,0.0009515310813001995,0.0037760416316595974,0.0002581487157619485,8.724022694463386e-05,-0.002824510550359398,0.002824510550359398,-0.003517892915897649,-0.0036888014047149636
재생,0.006285788824888027,0.009086156157834452,0.005786226694806892,0.002453512932717292,-0.0028003673329464246,0.0028003673329464246,-0.00329992946302756,-0.00663264322511716
학원,0.011263231301682275,0.017970165854890002,0.01518423635456975,0.01161854626842628,-0.006706934553207727,0.0027859295003202517,-0.0027859295003202517,-0.006351619586463722
판결,0.0015729733765811487,0.0042752767970955785,0.0009605801707868887,0.0014146650322409474,-0.00270230342051443,0.00270230342051443,-0.0033146966263086896,-0.002860611764854631
포스팅,0.00919146804368114,0.011731462003408112,0.007993585777595423,0.0028387737325740337,-0.0025399939597269723,0.0025399939597269723,-0.003737876225812689,-0.008892688270834078
한국대학교육협의회,0.0002800665066218802,0.0027687140116872556,0.0003267529281997201,0.0001480893867720091,-0.0024886475050653755,0.0024419610834875353,-0.0024419610834875353,-0.0026206246249152465
투표,0.0039678875066311535,0.006301050496010567,0.002035448472875321,0.003721300369867939,-0.002333162989379413,0.002333162989379413,-0.004265602023135246,-0.0025797501261426276
과학,0.005975627132221199,0.010302900673623794,0.008092649253128633,0.0069175521744498526,-0.004327273541402595,0.002210251420495161,-0.002210251420495161,-0.0033853484991739416
하루,0.01038233703056572,0.01259220824766704,0.008528157886417599,0.005289522044668111,-0.00220987121710132,0.00220987121710132,-0.004064050361249441,-0.007302686202998929
승인,0.001506415966098476,0.004896040298544532,0.002699589293044429,0.001243963764814727,-0.003389624332446056,0.002196451005500103,-0.002196451005500103,-0.003652076533729805
공공복리,9.242319246936728e-06,0.0023901591465999624,0.00022750813531929694,6.97227304110044e-05,-0.0023809168273530258,0.0021626510112806654,-0.0021626510112806654,-0.002320436416188958
참패,0.000404031515289249,0.0026420568062232815,0.0005042576509756968,0.0005067069377488141,-0.0022380252909340323,0.0021353498684744676,-0.002137799155247585,-0.0021353498684744676
진학,0.007394550521575152,0.009826557623072872,0.007278841137055569,0.007694168146469448,-0.0024320071014977207,0.0021323894766034244,-0.002547716486017304,-0.0021323894766034244
서울고등법원,0.0,0.002206840931511067,7.876683670545163e-05,4.193797148257603e-05,-0.002206840931511067,0.0021280740948056154,-0.0021280740948056154,-0.002164902960028491
위원회,0.004607361753853032,0.007254418309242822,0.005178404788758257,0.003135960512570416,-0.0026470565553897898,0.002076013520484565,-0.002076013520484565,-0.004118457796672406
기한,0.0013665865724851118,0.0034363488349453872,0.0010218458117362019,0.0006082625148468404,-0.0020697622624602755,0.0020697622624602755,-0.0024145030232091856,-0.0028280863200985467
부결,0.0001357981734493179,0.0022466525650081137,0.00023121479935290986,5.774498669061117e-05,-0.002110854391558796,0.002015437765655204,-0.002015437765655204,-0.0021889075783175023
사법부,0.0003138477509281208,0.002575207773104741,0.0004369092591139082,0.0005894477284934786,-0.0022613600221766204,0.0019857600446112626,-0.002138298513990833,-0.0019857600446112626
자녀,0.0032344783595455685,0.005330775756688769,0.003382642326960029,0.002788442730009842,-0.0020962973971432007,0.0019481334297287403,-0.0019481334297287403,-0.002542333026678927
심의,0.0015879004490284487,0.003471722275757664,0.0011108814399536267,0.000949466778533115,-0.0018838218267292154,0.0018838218267292154,-0.0023608408358040374,-0.002522255497224549
개정,0.0017911553499671948,0.004100026583466251,0.0015998842026527958,0.0022179468552062554,-0.0023088712334990557,0.0018820797282599953,-0.002500142380813455,-0.0018820797282599953
효력,0.0005321045830229958,0.002399971500488264,0.0006139552279722203,0.00019681866904951417,-0.0018678669174652682,0.0017860162725160437,-0.0017860162725160437,-0.0022031528314387498
절차,0.0034841823077477125,0.005204818819042626,0.0022261461503070763,0.0015270612317292705,-0.0017206365112949137,0.0017206365112949137,-0.00297867266873555,-0.0036777575873133557
인용,0.001033338115989655,0.002735048117509039,0.0005669991136621231,0.0009861990098462752,-0.001701710001519384,0.001701710001519384,-0.002168049003846916,-0.0017488491076627637
석유,0.0003208183404764996,0.002150296672190682,0.00043947331643147473,0.00045499218533592015,-0.0018294783317141824,0.0016953044868547617,-0.0017108233557592072,-0.0016953044868547617
행정,0.004090850934012274,0.005785203839505023,0.002999963447367423,0.001540997012994429,-0.001694352905492749,0.001694352905492749,-0.0027852403921375998,-0.004244206826510594
총리,0.0019130662652574663,0.0035969913964236334,0.0018139989292102576,0.0005860902867663925,-0.001683925131166167,0.001683925131166167,-0.0017829924672133758,-0.003010901109657241
판사,0.001197594953747881,0.0030323437297991107,0.0007736627831376174,0.0013564609584291046,-0.0018347487760512298,0.0016758827713700061,-0.0022586809466614934,-0.0016758827713700061
회장,0.005895753263382046,0.007570810853980701,0.003437470689768031,0.0019028093600376413,-0.0016750575905986548,0.0016750575905986548,-0.0041333401642126705,-0.00566800149394306
특위,0.000442591168255854,0.0027901300189211893,0.0011346369681999112,0.00027420846992293836,-0.002347538850665335,0.0016554930507212782,-0.0016554930507212782,-0.002515921548998251
요구,0.0053672337566225675,0.007160902310787075,0.005506035840206627,0.004060441792305106,-0.0017936685541645077,0.0016548664705804484,-0.0016548664705804484,-0.0031004605184819694
전면,0.0020121472937368,0.0036390903245532313,0.0016199672919486436,0.0012044109689754233,-0.0016269430308164315,0.0016269430308164315,-0.0020191230326045877,-0.002434679355577808
가수,0.000338308763949382,0.0019002818384372285,0.000366730710381074,0.00029195170023872154,-0.0015619730744878464,0.0015335511280561544,-0.0015335511280561544,-0.001608330138198507
행복,0.006748929141458705,0.008252853273243729,0.004419043985544671,0.003311290383120935,-0.001503924131785024,0.001503924131785024,-0.003833809287699058,-0.004941562890122794
캠핑,1.1990353795558814e-05,0.0015537644857021658,5.319151537289745e-05,4.655240149319497e-05,-0.001541774131906607,0.0015005729703292683,-0.0015005729703292683,-0.001507212084208971
중국,0.004576039648377456,0.006471560149057436,0.0037029443303452344,0.004995242083460902,-0.0018955205006799796,0.0014763180655965342,-0.0027686158187122016,-0.0014763180655965342
낚시,0.0001466165110625174,0.0016211556276720291,0.00012082819700534836,0.00012220400817830636,-0.0014745391166095117,0.0014745391166095117,-0.0015003274306666808,-0.0014989516194937227
외국,0.002566415092113267,0.004415578988857193,0.002047523824598575,0.0029569473412351765,-0.001849163896743926,0.0014586316476220165,-0.002368055164258618,-0.0014586316476220165
인정,0.0033686696272164592,0.005377795035727789,0.003804707696429755,0.003919940644628437,-0.00200912540851133,0.0014578543910993523,-0.001573087339298034,-0.0014578543910993523
계획,0.010932915712468334,0.012359394412856904,0.006477362060160181,0.00656522582863255,-0.0014264787003885702,0.0014264787003885702,-0.005882032352696723,-0.005794168584224354
임현택,0.0004906058421211459,0.0019871454665446103,0.000599772709544722,0.0,-0.0014965396244234644,0.0013873727569998883,-0.0013873727569998883,-0.0019871454665446103
이달,0.0015227790903225794,0.003162203145955057,0.0008943527674499475,0.0017918996393597789,-0.0016394240556324774,0.001370303506595278,-0.0022678503785051093,-0.001370303506595278
판단,0.0045585032567852304,0.006751749192133477,0.004651124374636881,0.005396184786019594,-0.0021932459353482467,0.001355564406113883,-0.002100624817496596,-0.001355564406113883
대국민,0.0011789428389997407,0.002518821078949909,0.0006647591892600353,0.00019015671582592702,-0.0013398782399501685,0.0013398782399501685,-0.001854061889689874,-0.002328664363123982
참여,0.0049543418011377465,0.006243786391067338,0.004830549948146444,0.0046685263324758915,-0.0012894445899295911,0.0012894445899295911,-0.0014132364429208935,-0.0015752600585914461
회견,0.0018823974875846663,0.003171394054583083,0.0014417583915631886,0.00042585320295885856,-0.0012889965669984167,0.0012889965669984167,-0.0017296356630198944,-0.0027455408516242246
건의,0.00042369701573859403,0.0024055134630121414,0.0005017599100522566,0.0011176629105903607,-0.001981816447273547,0.0012878505524217807,-0.0019037535529598847,-0.0012878505524217807
부산대,0.0030934553502123523,0.00437986781349818,0.002421305750402448,0.0018397444060108156,-0.001286412463285828,0.001286412463285828,-0.0019585620630957323,-0.0025401234074873646
서울대병원,0.0024245861676370217,0.003700214872788236,0.0008303782430625851,0.000899252052380138,-0.0012756287051512143,0.0012756287051512143,-0.0028698366297256507,-0.002800962820408098
최종,0.002267692423374483,0.0058470907773309645,0.004577550186474388,0.004378271512730557,-0.0035793983539564814,0.0012695405908565768,-0.0012695405908565768,-0.0014688192646004072
홈페이지,0.0014079084166134144,0.002987362424964101,0.0017375491502381974,0.0015997779669517282,-0.0015794540083506868,0.0012498132747259037,-0.0012498132747259037,-0.001387584458012373
학칙,0.00043792066465831787,0.004755815119098832,0.0007437057983999772,0.0035210752446765223,-0.004317894454440515,0.00123473987442231,-0.004012109320698855,-0.00123473987442231
클릭,0.001389269649730258,0.0028688939603789478,0.0016462469304459704,0.0011741793970443067,-0.0014796243106486898,0.0012226470299329774,-0.0012226470299329774,-0.001694714563334641
유예,0.0016949110017005018,0.004616068214724101,0.0034198239867688947,0.0021229496845541324,-0.0029211572130235994,0.0011962442279552067,-0.0011962442279552067,-0.002493118530169969
예정,0.006397372083077237,0.007592806476939707,0.004587550683880629,0.004827448757722962,-0.00119543439386247,0.00119543439386247,-0.0030052557930590777,-0.0027653577192167447
