,doc_freq,mean_tfidf_in_corpus,sticky_score
수준,547,0.007279276272773114,66.06857676664826
국가,615,0.008400365830507826,65.42298577403095
지금,629,0.008632109483934312,65.3024138740458
도움,483,0.006487417943113139,64.50821947828612
중심,315,0.003958766010319071,63.52386850770791
거리,264,0.0031908383396802497,62.99455588643453
부담,316,0.0041543575099230404,61.30735002212102
핵심,280,0.003579970523861469,61.13576463892308
영향,543,0.007933637402605873,60.78151323240534
고려,336,0.004530764298102318,60.75109729685756
예정,505,0.007459652289329113,59.69512489739086
참고,313,0.004263420089929526,59.46703752544116
기존,372,0.005259420512982789,59.43042159069316
자리,305,0.004141201982663902,59.32464840487845
모습,320,0.0044710825320479495,58.489338832952456
개인,397,0.005807042306155065,58.32195278719284
비교,274,0.003713876441210688,58.12625838144099
기회,427,0.006372100226328895,57.92107905356495
주목,220,0.002805631734633568,57.80906176440194
적용,302,0.00423053299747196,57.737901691082676
하루,755,0.012179387961377276,57.28642348283226
포스팅,675,0.010818377441083613,57.114439216802516
마지막,253,0.003447018169877185,56.892054481303646
구성,205,0.002604001942404089,56.88121240668713
생활,277,0.0038722786358881944,56.85224936843214
요즘,384,0.005758613473253954,56.81638719533432
도입,203,0.0025794257912355183,56.71300701276169
전문가,363,0.005406936615084268,56.657342160271334
적극,232,0.0030962783649925705,56.636775953193975
강조,285,0.004033968939747342,56.61536720055812
장소,245,0.0033277110063697785,56.61191323528643
체크,237,0.0031987871912281794,56.444870674828266
전문,508,0.008009342994028513,56.38590964254638
최대,339,0.005017181452838953,56.33866996649356
요구,446,0.006925304331435342,56.27544146550464
발표,784,0.012937348925505203,56.251730812686205
상대,333,0.004949040670482017,55.97541157388303
미래,450,0.007041983425053022,55.95634512228966
기록,262,0.0036848688692434663,55.92472432260605
준비,728,0.012056658760375684,55.75699061764045
역할,212,0.0028101713458363728,55.64054231620488
이슈,424,0.006624218487035142,55.61225727213944
활용,235,0.0032375195175937126,55.456971708167
강화,286,0.004160551459956783,55.42043369186655
경험,257,0.003652084457155251,55.244052933027675
실시,200,0.002621156778736834,55.23096961014924
기준,594,0.009759411583734499,55.20748001665605
차이,294,0.004343538203133223,55.01972453899758
관리,358,0.005573123765997708,54.46421104253476
사회,582,0.00970221281789895,54.38127702213436
동시,162,0.0019829462274293546,54.30872286947273
전국,602,0.010090034765037378,54.2829677953648
본격,176,0.002242828861132765,54.273601086219756
우려,366,0.00575346357557642,54.194413859522626
현실,394,0.006272475426410015,54.176876083924306
실제,187,0.0024634996059759535,53.99163310928302
공유,325,0.00502026729836405,53.98431396697546
소통,260,0.003819599701582265,53.946388932392566
마찬가지,173,0.0022126838271453236,53.849058702337864
가운데,316,0.0048708758162446224,53.82501859869576
희망,266,0.0039456626808104245,53.78450112097247
