,section_1_mean_tfidf,section_2_mean_tfidf,section_3_mean_tfidf,section_4_mean_tfidf,diff_vs_others_max_s1,diff_vs_others_max_s2,diff_vs_others_max_s3,diff_vs_others_max_s4
대통령,0.013394614345872519,0.01824882060931632,0.014238706052285055,0.011118772762514918,-0.0048542062634437996,0.0040101145570312635,-0.0040101145570312635,-0.0071300478468014
재판부,0.0003057808699825921,0.00434959477282436,0.00019306424710092607,0.00039957062736972065,-0.004043813902841768,0.0039500241454546395,-0.004156530525723434,-0.0039500241454546395
선발,0.008554343661148864,0.014182565009497909,0.010314251299513447,0.009256560826539216,-0.005628221348349045,0.003868313709984462,-0.003868313709984462,-0.004926004182958693
검토,0.004225727830302914,0.007964048882968056,0.004010022242115142,0.0031328998188213833,-0.0037383210526651415,0.0037383210526651415,-0.0039540266408529135,-0.004831149064146672
요강,0.0016934516420261721,0.008177314154636503,0.004291491607720241,0.004458905128252323,-0.006483862512610331,0.00371840902638418,-0.003885822546916262,-0.00371840902638418
처분,0.0038344356928200264,0.007050372754885323,0.0025905480130314026,0.0023557752589845517,-0.0032159370620652964,0.0032159370620652964,-0.00445982474185392,-0.004694597495900771
시행,0.004399171883318857,0.007579318425272108,0.0034974274341854875,0.003100141274759321,-0.0031801465419532514,0.0031801465419532514,-0.00408189099108662,-0.004479177150512787
근거,0.006966774009728565,0.010137548088389492,0.00501631849436042,0.0037863828586433626,-0.003170774078660926,0.003170774078660926,-0.005121229594029071,-0.006351165229746129
자율,0.0012538138233319656,0.007042079817857797,0.0040003819995990016,0.0036721695904549764,-0.005788265994525831,0.0030416978182587952,-0.0030416978182587952,-0.0033699102274028204
대입,0.006883011315421437,0.012912487637176374,0.007915640850812242,0.009915951005093944,-0.0060294763217549376,0.002996536632082431,-0.004996846786364133,-0.002996536632082431
서울고법,4.8951389245001905e-05,0.002929293453951238,9.715803428111307e-05,4.23037839896425e-05,-0.002880342064706236,0.002832135419670125,-0.002832135419670125,-0.0028869896699615957
재생,0.006251648041190364,0.009063104548911943,0.005770664333697542,0.002445594345890141,-0.0028114565077215787,0.0028114565077215787,-0.0032924402152144008,-0.006617510203021802
학원,0.011218842872055707,0.01795786596614871,0.01517512090539154,0.0116091103985422,-0.006739023094093003,0.00278274506075717,-0.00278274506075717,-0.00634875556760651
담화,0.0009423263283776984,0.003724468419690411,0.00024552554396883137,8.713288308150521e-05,-0.002782142091312713,0.002782142091312713,-0.00347894287572158,-0.003637335536608906
판결,0.0015355960837073745,0.004237053321707984,0.0009478989055057664,0.0014066513839436422,-0.0027014572380006097,0.0027014572380006097,-0.003289154416202218,-0.002830401937764342
포스팅,0.009057750429740156,0.011658299824863591,0.007950977738628535,0.002815699335971343,-0.0026005493951234346,0.0026005493951234346,-0.0037073220862350563,-0.008842600488892249
한국대학교육협의회,0.0002791563182529847,0.002746426917858569,0.00032663528594647514,0.00014808749982203202,-0.002467270599605584,0.0024197916319120935,-0.0024197916319120935,-0.0025983394180365367
투표,0.003937493656165947,0.0062734249921155725,0.0020249103654767977,0.0037017203641887507,-0.002335931335949625,0.002335931335949625,-0.004248514626638775,-0.002571704627926822
하루,0.01023673715093814,0.012489914743477505,0.008466976335558716,0.005248473317895717,-0.002253177592539365,0.002253177592539365,-0.004022938407918789,-0.007241441425581788
과학,0.005911633174928628,0.010219180591147417,0.008040273613837995,0.006886123928306904,-0.004307547416218789,0.002178906977309422,-0.002178906977309422,-0.0033330566628405134
승인,0.0014929163221431472,0.004858457384210942,0.002688123590013247,0.0012393926015651445,-0.0033655410620677946,0.0021703337941976946,-0.0021703337941976946,-0.003619064782645797
공공복리,9.029424546764483e-06,0.002359568673814254,0.00022566762111280348,6.970903480972137e-05,-0.00235053924926749,0.0021339010527014505,-0.0021339010527014505,-0.002289859639004533
진학,0.007368047151098392,0.009808145510800137,0.007268528800967946,0.007684037544424558,-0.0024400983597017457,0.0021241079663755795,-0.002539616709832191,-0.0021241079663755795
참패,0.00039780065826795834,0.0026283971806972963,0.0005016504619055694,0.0005065840429369496,-0.002230596522429338,0.0021218131377603467,-0.0021267467187917268,-0.0021218131377603467
