,doc_freq,mean_tfidf_in_corpus,sticky_score
마련,379,0.004825685200150131,65.05672499953018
도움,382,0.005239912952980042,61.21880271063163
기준,562,0.00822685638590509,60.90915220686744
개인,521,0.0075710787635497045,60.78581405827945
현실,651,0.009778592550924059,60.39749595546119
예정,454,0.006527873796210963,60.309193842823696
모습,347,0.004784338689210315,59.98957160777404
하루,687,0.010505855503697535,59.70872828875913
방향,345,0.004889454304955288,58.57928122639864
장기,298,0.004093156300603408,58.50988707428724
수준,677,0.010571131484123036,58.50767497793316
결정,605,0.00934970571239808,58.45576838723643
계획,675,0.01058465736103847,58.26672114361885
중심,411,0.006107832572688295,57.82353422044004
전문,493,0.007532933335103091,57.77614574484939
일반,495,0.007571031636848267,57.75267447058696
유일,184,0.0021933236583294704,57.62021632854349
관리,395,0.0058685287584268045,57.50867673304645
지금,773,0.012561836480769062,56.99818023142577
가운데,375,0.00559201235681884,56.88702928660267
고려,422,0.006445476222111892,56.67871166477256
판단,331,0.004847061448656267,56.60963253192221
자리,397,0.006015730561041371,56.58712183226601
비교,307,0.00444069606103508,56.42660361027298
기존,391,0.005942184664133782,56.32232775657335
마지막,338,0.005005127797845069,56.28523011971382
실제,228,0.003067922002862437,56.04827227256702
압박,198,0.0025364082503820926,55.989010878087115
선택,569,0.009171480044193199,55.94072814652344
상대,293,0.004241471047589947,55.900337393778564
차이,337,0.005031959855124439,55.8690720916689
종합,461,0.007309446739733002,55.47902458964588
참고,286,0.004171877667825133,55.299065130492174
미래,510,0.008233891747678874,55.231316755278066
활동,346,0.00526811219178357,55.20003302645846
우려,446,0.0071083610038689795,55.004951035996925
전국,704,0.011922865807016816,54.477080433485916
부담,382,0.0060196345842356115,54.418787105795914
생활,305,0.004614276222580226,54.32579159060813
준비,662,0.011203710053279917,54.24579878658116
실질,170,0.002141615080412394,54.11229436092611
핵심,311,0.004751050894981941,54.07707316090038
추진,537,0.008942703538872266,54.00945506426196
보장,272,0.00404035435121175,53.96445984687735
사용,296,0.00449445964368327,53.87244955749156
위험,242,0.0034921827039457775,53.871361863228664
전문가,364,0.005758453659777819,53.858473894155
인정,249,0.0036439809128249873,53.61779143242224
기관,380,0.006105927781687649,53.47647931059475
성공,272,0.0040890645475895404,53.447936738950204
이용,475,0.007895530431987999,53.39760272101566
제도,411,0.006705581688772021,53.337958975748386
구조,313,0.004877353806098322,53.255259139790475
직전,137,0.0015739744237059207,53.22508209026881
목적,299,0.004623930018950629,53.16566866808035
사례,252,0.003765911027922865,52.87551499043187
배출,260,0.003922245641386645,52.821419112833105
역할,229,0.003352039551414584,52.619007087278426
기록,236,0.0034882282600341014,52.581995907268514
결론,248,0.0037268536416976685,52.46618973185085
시행,298,0.00468424182850233,52.42563722495887
걱정,519,0.008916446736756891,52.33729518016204
최소,334,0.005390771686176895,52.26285907262733
의견,660,0.011677764434519164,52.059651637235376
요즘,448,0.007610403942454884,52.03007930801818
기회,377,0.006254925681682896,51.96469495915619
대형,274,0.004286619388692757,51.82896286917168
정신,223,0.003322908233530408,51.58564280183243
입장,673,0.012054022097294573,51.55499163276875
분석,426,0.007273696429874423,51.48847357534313
책임,367,0.006129914437566037,51.47326846818151
적극,250,0.0038573395413917027,51.46850407916329
마찬가지,195,0.0027890275804165693,51.46439181595018
이익,277,0.004382724899842215,51.460924560369
이야기,564,0.009961327919682253,51.45361986546145
요구,345,0.005717279633373383,51.36007711900819
이제,359,0.005997091272564302,51.30703402535912
경험,293,0.0047150625505293685,51.26803029878655
제시,297,0.0047966328691565014,51.236641461341684
목표,338,0.005597492049722648,51.23158882991139
대책,521,0.009176703351818504,51.19536081464937
부모,275,0.004372471178874199,51.18687301317943
지적,239,0.003676129909175787,51.110641629313946
실시,181,0.002545371138892652,51.05248305725557
가슴,141,0.0017639730507991158,51.01352198757303
본격,205,0.003032140935975939,50.84147683701484
포스팅,528,0.009395263141591934,50.792365023204404
희망,257,0.004061800096946962,50.772451514829726
시점,212,0.0031806024300733947,50.71039486437799
논의,444,0.007802510168234776,50.440157581668345
주목,190,0.0027696458510713963,50.402612740398105
국가,638,0.011662324087527529,50.38569504222642
가족,332,0.005591933106113115,50.36458875653873
시대,342,0.005794991657948401,50.331187618155134
적용,327,0.005503609858780572,50.2797687900228
얼굴,131,0.0016057605089324942,50.273231001442625
사회,674,0.012408320823116221,50.26729363739642
분야,442,0.007804346549209834,50.20247641656817
피해,406,0.007100907258915998,50.11784322714587
검토,275,0.004495789665144176,50.03830509455745
언급,233,0.0036565251256303545,50.03731188252931
강조,277,0.004547016612591757,49.93675327584355
차지,160,0.0022047987673324944,49.92513153428837
공유,299,0.005005315923267857,49.78922072051389
전환,176,0.0025385219066272643,49.73828187141395
현상,374,0.006523337804107631,49.71197754749249
최대,388,0.006810695608879636,49.67547314977937
공개,319,0.005423868687353813,49.65854931437053
발표,1029,0.019730525046989626,49.636948300517155
경쟁,469,0.008450725753536488,49.625818400719005
단순,204,0.003114445086409402,49.581412733843756
발전,271,0.0044746991246974255,49.50043716146274
안정,232,0.0036879358691914227,49.488731602468675
영향,466,0.008425025780923974,49.44283557750821
방안,426,0.0076265165003721255,49.382621592577195
그동안,188,0.002810368999625399,49.339053519090264
대표,481,0.008751445703538604,49.326019405046246
구체,235,0.003767983290996428,49.28708547359212
전달,187,0.0027966509494987426,49.253935241186426
비난,272,0.00453166950882905,49.17141191567267
동시,184,0.0027434039934439306,49.15312382052573
고민,322,0.0055525746253729195,49.1409893682324
과거,222,0.003521096231428002,49.10313530970355
도입,256,0.0042237182966567526,49.00723688791628
동료,126,0.0015716154695626823,48.99643881105872
자원,147,0.0020015491201128277,48.97471076351211
본인,398,0.007136301090659021,48.91657714792889
체계,437,0.007952769434831738,48.8117116363796
파악,203,0.0031591889236869996,48.80759295253326
지원자,166,0.002401301983891231,48.80484026004921
소통,239,0.0038978125016973664,48.79729469373789
반영,265,0.004434973355455392,48.75828871065291
전망,370,0.006590041934655492,48.748083763623384
조건,274,0.004624661415800704,48.71404334317508
활용,237,0.003866456586148834,48.70073241268852
분위기,226,0.0036446289416860694,48.658354162939574
조정,350,0.006197707656664576,48.626592895298316
현장,528,0.009860679245168124,48.61574382973378
안전,231,0.0037519498427535094,48.61162420564343
강화,372,0.006659432400982093,48.56756748088829
반발,553,0.010388510533796077,48.55771071721274
원인,215,0.003429273222488052,48.540694872561566
평생,160,0.002300309967083811,48.48029475891251
위기,256,0.004284484182275923,48.443706361847006
세계,396,0.007176626278200572,48.4307324960861
확보,259,0.004361856596149713,48.30416393194568
지원,843,0.016475758603659397,48.23824928684224
마무리,215,0.00345776658743957,48.230430145399474
서울,936,0.01841124941311491,48.219461822359875
치료,491,0.009183829040035379,48.21369232238155
존재,213,0.003421816115313243,48.17025277517923
소리,314,0.00552380674515183,48.13140736171396
사태,438,0.00810458468371487,48.1076309590968
연결,146,0.002035554605198404,48.096647561527696
이슈,469,0.00875716182523571,48.06725648302651
정확,169,0.002523991331572639,47.95698516221406
정리,343,0.006163973929946844,47.878454521755216
개선,436,0.00811965127384363,47.80884563541436
회사,286,0.004984757356822141,47.788069415042045
경영,145,0.0020385274958207157,47.72048309565652
세상,277,0.004812906095142266,47.652584691069336
의지,184,0.002861546348631587,47.6493050679565
의무,262,0.00450396653932181,47.602033574913996
조사,453,0.008516901959950498,47.59952365867981
참여,299,0.005282263834604081,47.59430801887733
해결책,213,0.0034756997453695092,47.590323774593365
혜택,243,0.004119118016747783,47.46911464142799
감소,314,0.005617099601116852,47.452814515139266
오후,259,0.004459911748885377,47.436664164557975
건강,648,0.012671188306251857,47.398952123545
향후,199,0.0032009769988368664,47.36993324531355
사망,247,0.004216346230473719,47.35115137814939
우리나라,417,0.0078081229999602654,47.342663130599014
주장,502,0.009610457789619246,47.31181349132101
비용,292,0.005172160225042073,47.30920607266147
강제,182,0.002848691368681034,47.288800936608304
