,doc_freq,mean_tfidf_in_corpus,sticky_score
심화,218,0.0026893344871265984,59.08924787402162
역사,207,0.0025034647417466922,59.08436797819686
인상,251,0.003248405711855795,59.080986380266815
주변,284,0.0038109499839247027,59.03200011410573
인식,200,0.0023900492998552274,58.99619218178952
단순,175,0.0019702166848964073,58.91826037133163
제한,423,0.006211424607368768,58.65692606253842
선택,750,0.011791232173009383,58.63391343818819
배경,151,0.0015777628466187193,58.57792550547015
국내,276,0.003711923209472167,58.57480857183106
반영,431,0.006361661691026326,58.54656436132861
시대,334,0.004708700744987115,58.50718314378097
이웃,218,0.0027263658400935513,58.50203907905271
산업,230,0.002933664858400322,58.469648096440174
완화,158,0.001715131202132175,58.19239964386384
확정,302,0.004190191543785482,58.1866772068561
전달,178,0.0020608566408129906,58.1536546424865
