,doc_freq,mean_tfidf_in_corpus,sticky_score
분야,363,0.005854322189923495,52.95928465890391
서울,803,0.014215007212912353,52.77683991621949
추진,426,0.007088859280723863,52.66502793727396
당시,195,0.002707155988102968,52.60096975303856
분위기,215,0.003091924679274204,52.542511617817745
지적,231,0.0034071175190200477,52.415212211396714
전망,396,0.006583137556664939,52.221128397169764
세계,358,0.0058575306635365735,52.2053808528465
목적,252,0.0038343851390402984,52.126587508504954
계획,672,0.011912944610021342,52.040802488882456
언급,201,0.0028645880273109026,52.01071849820481
발전,234,0.0034992746333109854,52.00838336640966
정리,380,0.00631099213172594,51.97652974498437
지난해,277,0.004330577341802587,51.96435249663402
이제,306,0.004891893766711641,51.9357632903798
정성,231,0.00344856691175231,51.92683499707281
위험,187,0.0026033359119341346,51.89635509158664
컨트롤러,181,0.002488129489423539,51.89027544671592
장기,227,0.003374966406283914,51.88611269653457
대응,275,0.004302467366876686,51.862648267835226
판단,400,0.006718315825417171,51.82477745763664
조치,262,0.004058460158465037,51.794418022954744
조건,241,0.0036587763503898763,51.730321842951646
기관,289,0.004604404675438498,51.566583203128204
과거,176,0.0024134977339592997,51.56001665068002
개선,301,0.004853384154728428,51.423243724205065
현장,365,0.006104883343413037,51.37311653940002
규모,530,0.009323407359684573,51.339638312615605
방문,342,0.005666400340204573,51.302049463999786
확보,237,0.0036233354058620966,51.261692954289884
제시,279,0.004449941280937997,51.193212113283714
해결,559,0.00993739081522369,51.109081630504704
고민,329,0.005448169900961988,51.0222287956335
본인,347,0.005805387646470344,50.98901312109292
유리,261,0.004129535139450113,50.88180369264011
결론,224,0.0034087301752753385,50.80828063740837
나머지,144,0.0018396843858348635,50.70986082760186
참여,359,0.006080700732747285,50.701196611752486
종합,457,0.008035638067181888,50.5775017328171
소개,194,0.0028424569813761333,50.48852880859607
이야기,420,0.007331142512360368,50.41325356958827
대책,385,0.00663735540564726,50.41011967510651
정확,195,0.0028699226207877563,50.38860440064976
유익,178,0.002535165613914654,50.35124784518717
제도,323,0.0054235890162527755,50.28341619969069
주장,429,0.007546653473463535,50.195085284784284
특별,194,0.0028657768900404246,50.183961857656854
최소,211,0.003210164528195755,50.116806264201514
작성,269,0.004370691942314798,50.08665603785488
확대,645,0.011905713487210402,49.97786450467824
감소,257,0.0041433394278049245,49.967536385146275
능력,264,0.004285169988934748,49.951089662720676
시대,279,0.004586502598021262,49.94180081448843
공식,167,0.0023456428206166968,49.91566911174851
비용,202,0.0030515690215239416,49.857227885511996
선택,540,0.009841684846617477,49.807756602376784
배경,156,0.0021351237879368027,49.758800784916446
이름,156,0.002136819388879236,49.73190377267393
감사,1051,0.020140967042173327,49.71390371610718
안전,182,0.002668804948623114,49.607434177797806
행복,437,0.00783693179550831,49.451552881976646
문의,199,0.0030261833574771746,49.42646231707995
의견,513,0.00938238230766511,49.41062511455218
분석,494,0.009013087706581885,49.335431235190306
차지,149,0.0020202281762864995,49.33402090937444
가치,186,0.0027849685996915664,49.14175510337311
주도,155,0.0021593640125031456,49.060506920566716
공개,354,0.006235966634067846,48.92228197036223
말씀,368,0.006522254280467982,48.92150494773032
향후,189,0.0028646159151623873,48.90524806319813
구체,208,0.0032538007304134258,48.897447995826674
해외,222,0.003541300849168817,48.8846714572174
부족,506,0.009396788409863195,48.66887543079836
성장,223,0.0035891993678541954,48.59235394348746
오후,264,0.004437618979213137,48.550661789510436
요청,212,0.003369933404275545,48.51332512128882
전쟁,168,0.0024631921234470723,48.51015883946455
회사,182,0.002753676950618185,48.48579203653282
증가,549,0.010337923173008969,48.42156642117209
불안,200,0.003141966666402736,48.28624083875073
회복,167,0.002459991571798833,48.26601352476055
기술,256,0.004308414627586892,48.22532110992485
정상,307,0.0053704347868172705,48.191373159535964
최선,184,0.0028255808318632643,48.09727152213434
보장,190,0.0029531481219078476,48.06295998549713
부동산,351,0.0063082622772773645,48.02783297629026
반발,285,0.0049509438160973635,47.89156288605382
현상,230,0.003806979439692569,47.847094601825404
고생,177,0.0027018944140594285,47.81335721725923
활동,317,0.005644338451448167,47.7097911728004
의무,172,0.0026083076006069143,47.66777643099766
혁신,114,0.0013923208451947161,47.65247112609651
교육,804,0.015879545882258757,47.63161317302049
국제,172,0.0026145587349686093,47.58533824226092
그동안,132,0.00177547962252878,47.559347555120176
산업,216,0.0035433307938146055,47.54221292758769
의지,165,0.00247284481916661,47.51148081519968
인정,301,0.005343026765030972,47.45368593735238
위기,211,0.0034469508792891418,47.44824166659762
사태,405,0.007538002780491341,47.434981038585846
대형,189,0.0029851431158242642,47.426151208852716
대한민국,340,0.006170996212365383,47.41321706650987
방침,206,0.0033478019277275615,47.38026327424459
상당,124,0.0016247918034933073,47.24184212819078
지원,771,0.015321220446564828,47.23911441085121
비판,265,0.004611328091235318,47.22589655983936
건강,487,0.009317719019879616,47.20035494877066
속도,198,0.003200072719049979,47.14204092275477
변화,474,0.009070820180634322,47.06667297182786
변경,291,0.005189121405728335,47.01798218575341
이용,361,0.006678269203127124,47.01580401127063
갈등,356,0.006581339195078562,46.95740301807073
인식,138,0.0019448797903346166,46.86099597441277
논란,212,0.0035253632827978165,46.84706768313427
목소리,220,0.00369643424931253,46.84404983040142
행동,315,0.005727863150622689,46.82021511850245
흐름,124,0.0016497366765405878,46.79710293397549
평균,296,0.005327592899233523,46.77924207732379
전달,146,0.002121665186768151,46.76991005276683
차원,110,0.0013524791722234748,46.759181249639774
업무,210,0.0034975329689249266,46.69226472623226
사고,237,0.004076106045610911,46.68933191514461
