,section_1_mean_tfidf,section_2_mean_tfidf,section_3_mean_tfidf,section_4_mean_tfidf,diff_vs_others_max_s1,diff_vs_others_max_s2,diff_vs_others_max_s3,diff_vs_others_max_s4
추천서,0.004123167450601919,0.0001404979677523313,0.000409619478674345,0.00020128879547898852,0.003713547971927574,-0.003982669482849588,-0.003713547971927574,-0.003921878655122931
고령,0.006122972217842062,0.0024200279526750287,0.0022422578065358478,0.0018192150121916404,0.0037029442651670334,-0.0037029442651670334,-0.0038807144113062143,-0.004303757205650422
소청,0.003793900055814024,6.506298932481918e-05,6.161337089658461e-05,9.541056950858852e-05,0.0036984894863054357,-0.0037288370664892052,-0.0037322866849174396,-0.0036984894863054357
의협,0.015012452549995487,0.011343723129977707,0.005346762716221132,0.007376394201713305,0.00366872942001778,-0.00366872942001778,-0.009665689833774357,-0.007636058348282183
시장,0.011165976979658666,0.007525021900034051,0.0059396485343345806,0.0036517815305464564,0.0036409550796246146,-0.0036409550796246146,-0.0052263284453240855,-0.00751419544911221
성형외과,0.004736549345279085,0.000995181144109494,0.0011424052412036254,0.0009323177559670071,0.0035941441040754597,-0.0037413682011695915,-0.0035941441040754597,-0.0038042315893120782
전문의,0.010262796489052014,0.005486532500440115,0.006702585237289025,0.005138738698346201,0.0035602112517629887,-0.004776263988611898,-0.0035602112517629887,-0.005124057790705813
개선,0.008211342168507779,0.004589918175362885,0.004676844791408233,0.0038731415711590073,0.003534497377099546,-0.003621423993144894,-0.003534497377099546,-0.0043382005973487715
확충,0.005266687906345592,0.0017595072626496989,0.001483661066667681,0.00172789068926068,0.0035071806436958934,-0.0035071806436958934,-0.0037830268396779115,-0.0035387972170849123
피부과,0.006095496537879128,0.00171189899375906,0.002598617764163327,0.002201747642205412,0.003496878773715801,-0.004383597544120068,-0.003496878773715801,-0.003893748895673716
명령,0.007103589384052086,0.0037784131942919237,0.0017161021821392845,0.0010265673209694352,0.003325176189760162,-0.003325176189760162,-0.005387487201912801,-0.006077022063082651
치료,0.009594373154455946,0.005924257173659858,0.006269716128038593,0.004446619937857266,0.0033246570264173535,-0.0036701159807960883,-0.0033246570264173535,-0.00514775321659868
여론,0.007225654893289354,0.003674619875422738,0.0039798237052627375,0.0031071687513983554,0.003245831188026616,-0.003551035017866616,-0.003245831188026616,-0.004118486141890998
협회,0.007401922858117335,0.004191378687251243,0.002676236831475399,0.0018174117988690452,0.003210544170866092,-0.003210544170866092,-0.004725686026641936,-0.00558451105924829
이야기,0.010199004620164745,0.007003175081693361,0.006379942434060983,0.006801567643601612,0.0031958295384713845,-0.0031958295384713845,-0.0038190621861037624,-0.0033974369765631335
이공,0.009235130673217282,0.005630913224981637,0.00309997152554692,0.006078337776123818,0.003156792897093464,-0.0036042174482356446,-0.0061351591476703615,-0.003156792897093464
