,section_1_mean_tfidf,section_2_mean_tfidf,section_3_mean_tfidf,section_4_mean_tfidf,diff_vs_others_max_s1,diff_vs_others_max_s2,diff_vs_others_max_s3,diff_vs_others_max_s4
가수,0.00034072484029028916,0.001989628240192921,0.0003697456558719204,0.00029783197617225097,-0.0016489033999026318,0.0016198825843210004,-0.0016198825843210004,-0.0016917962640206699
요구,0.0054494970234428945,0.007251369898859442,0.005684139462261967,0.00419361984266144,-0.0018018728754165478,0.0015672304365974754,-0.0015672304365974754,-0.0030577500561980026
인정,0.0034620561023489226,0.005381998374192186,0.003899492026770213,0.0038837872220672163,-0.0019199422718432632,0.0014825063474219729,-0.0014825063474219729,-0.0014982111521249695
캠핑,1.332924001455501e-05,0.0015257671572273528,5.2815432505416154e-05,4.613746795253924e-05,-0.0015124379172127978,0.0014729517247219367,-0.0014729517247219367,-0.0014796296892748135
행복,0.006764777056043044,0.008233762046061126,0.004396264970015265,0.003332436879916786,-0.0014689849900180818,0.0014689849900180818,-0.003837497076045861,-0.004901325166144339
낚시,0.00014611281918995388,0.001600320139124868,0.00012061190878092058,0.00012074276234223946,-0.0014542073199349142,0.0014542073199349142,-0.0014797082303439474,-0.0014795773767826285
외국,0.002575056558460683,0.004443578785870733,0.0020910651311811072,0.0030053213155898104,-0.00186852222741005,0.0014382574702809228,-0.002352513654689626,-0.0014382574702809228
총리,0.0018535105053373363,0.0032887113925867367,0.0018141884273141587,0.0006297287757612148,-0.0014352008872494004,0.0014352008872494004,-0.001474522965272578,-0.002658982616825522
계획,0.011036622695583077,0.012429385830745356,0.006527966261522216,0.0066722310318352625,-0.001392763135162279,0.001392763135162279,-0.00590141956922314,-0.005757154798910093
참여,0.00506526689737141,0.006426840743193995,0.004989138795248112,0.004787267880456595,-0.0013615738458225843,0.0013615738458225843,-0.0014377019479458828,-0.0016395728627373995
회견,0.0018994174541471505,0.0032514778810375008,0.001520589489758798,0.00043263899589360695,-0.0013520604268903503,0.0013520604268903503,-0.0017308883912787029,-0.0028188388851438937
대국민,0.0011687711481414742,0.0025069401242243093,0.0006933125486154293,0.00020018399773700813,-0.001338168976082835,0.001338168976082835,-0.00181362757560888,-0.002306756126487301
중국,0.004694231136516198,0.006531411544972061,0.0038340850726964306,0.005201097351055187,-0.0018371804084558636,0.0013303141939168747,-0.002697326472275631,-0.0013303141939168747
최종,0.0023258424878026705,0.00583027699365298,0.004512134768938925,0.004442657303491895,-0.0035044345058503094,0.001318142224714055,-0.001318142224714055,-0.001387619690161085
건의,0.0004394593783464911,0.0023998477266463725,0.0005156629746934338,0.0011340721569640068,-0.0019603883482998815,0.0012657755696823658,-0.0018841847519529388,-0.0012657755696823658
특위,0.000464077021336464,0.0029603953676018394,0.001698907232711825,0.00039872696822787474,-0.0024963183462653753,0.0012614881348900144,-0.0012614881348900144,-0.0025616683993739645
이달,0.001598878777637614,0.003150929012226927,0.001004894356345676,0.0018920908162787646,-0.0015520502345893132,0.0012588381959481626,-0.002146034655881251,-0.0012588381959481626
홈페이지,0.001507040424218564,0.002974863666583051,0.0017192070801002877,0.001644122059762435,-0.0014678232423644868,0.0012556565864827631,-0.0012556565864827631,-0.0013307416068206158
유예,0.0017521912561153966,0.004643791024938604,0.003406616587397349,0.0021171560721462094,-0.0028915997688232073,0.0012371744375412547,-0.0012371744375412547,-0.0025266349527923943
서울대병원,0.0027250528063747334,0.003953248482176195,0.0010046381859383886,0.0009053084976448981,-0.0012281956758014617,0.0012281956758014617,-0.002948610296237807,-0.003047939984531297
회의,0.004455645288251737,0.005676611773952792,0.003440534693201918,0.002468093649120092,-0.0012209664857010553,0.0012209664857010553,-0.0022360770807508742,-0.0032085181248327
공연,0.00040829730623284866,0.0016252802197573915,0.00037887227844765414,0.0003064962984033529,-0.0012169829135245428,0.0012169829135245428,-0.0012464079413097373,-0.0013187839213540387
환영,0.0027229203004749,0.003936909249067617,0.001299446855509721,0.0012061798796804547,-0.001213988948592717,0.001213988948592717,-0.002637462393557896,-0.0027307293693871622
학칙,0.0004389502495764975,0.00478804537830033,0.0007495106344595625,0.0035845909768181484,-0.004349095128723833,0.0012034544014821813,-0.0040385347438407675,-0.0012034544014821813
교협,0.0005387721601557932,0.00174120839208416,0.0003536700458338173,0.0003377957657622815,-0.0012024362319283668,0.0012024362319283668,-0.0013875383462503426,-0.0014034126263218786
직구,0.0002089796811032449,0.0014004321027027101,0.0001501965143230921,5.780000898383414e-05,-0.0011914524215994652,0.0011914524215994652,-0.001250235588379618,-0.001342632093718876
클릭,0.0015065205165358051,0.0028456443473715604,0.0016543443985061405,0.0012154329453026,-0.0013391238308357552,0.0011912999488654199,-0.0011912999488654199,-0.0016302114020689603
설정,0.0028458681782204233,0.004031342375922223,0.002381533151327383,0.0027574697119031855,-0.0011854741977018,0.0011854741977018,-0.0016498092245948405,-0.0012738726640190378
당선인,0.0008265073496188139,0.002007858837585767,0.0001345474387161095,0.00011863006895700865,-0.0011813514879669533,0.0011813514879669533,-0.0018733113988696577,-0.0018892287686287585
예정,0.006513194968131599,0.007683348293766402,0.004623419051437417,0.004900253547813888,-0.0011701533256348031,0.0011701533256348031,-0.0030599292423289853,-0.002783094745952514
분기,0.0012052779897950062,0.0038658791544129594,0.002723515061820381,0.0007266781682369322,-0.0026606011646179532,0.0011423640925925784,-0.0011423640925925784,-0.003139200986176027
부산대,0.0032456455868286648,0.004383555007945112,0.0023602656771386497,0.001835713731521713,-0.0011379094211164476,0.0011379094211164476,-0.0020232893308064627,-0.0025478412764233993
물가,0.002281885658386291,0.0034069395390438646,0.00221969289428084,0.00119598811318427,-0.0011250538806575738,0.0011250538806575738,-0.0011872466447630245,-0.0022109514258595946
불통,0.0006672252163925334,0.0021835852138662568,0.0010789460615744215,0.00014656809431040445,-0.0015163599974737235,0.0011046391522918353,-0.0011046391522918353,-0.0020370171195558525
국방,0.0005156874869818006,0.001751181736794369,0.0004283885068601649,0.0006467718854400771,-0.0012354942498125684,0.001104409851354292,-0.0013227932299342041,-0.001104409851354292
여행,0.0015864603141390612,0.002689378899470766,0.001540493124985984,0.0009843653999562886,-0.001102918585331705,0.001102918585331705,-0.0011488857744847822,-0.0017050134995144775
에듀윌,0.00030162273740402356,0.0013851451209619264,0.0001744237364188676,1.3294483523240881e-05,-0.0010835223835579028,0.0010835223835579028,-0.0012107213845430587,-0.0013718506374386856
신청인,2.8286815153653233e-05,0.0014424874567629336,0.0003591682197428738,0.0,-0.0014142006416092803,0.0010833192370200597,-0.0010833192370200597,-0.0014424874567629336
지도,0.004094825183989908,0.006150326710067105,0.0050747866880500505,0.002687859362928039,-0.002055501526077197,0.0010755400220170547,-0.0010755400220170547,-0.003462467347139066
내년도,0.0012727233144687162,0.0037766329192199105,0.0024177453869119988,0.0027016073049384304,-0.0025039096047511943,0.0010750256142814801,-0.0013588875323079118,-0.0010750256142814801
동참,0.001656600057399665,0.00288523740405967,0.0013896564800999819,0.0018182397323670196,-0.001228637346660005,0.0010669976716926504,-0.001495580923959688,-0.0010669976716926504
중순,0.0004852369994304862,0.0019359828656710148,0.0006125169183655477,0.0008725880068239003,-0.0014507458662405288,0.0010633948588471146,-0.0013234659473054672,-0.0010633948588471146
변경,0.002811022211613838,0.00552644711655703,0.0032516204465905967,0.004465340134538415,-0.002715424904943192,0.0010611069820186149,-0.0022748266699664332,-0.0010611069820186149
달러,0.0007583827092834409,0.0018891270391736346,0.0005751021949442259,0.000834347217167634,-0.0011307443298901937,0.0010547798220060006,-0.0013140248442294086,-0.0010547798220060006
전용,0.0009802018838680872,0.0031046442898667796,0.0019338023546593371,0.0020556789560459,-0.0021244424059986924,0.0010489653338208796,-0.0011708419352074425,-0.0010489653338208796
에너지,0.0016599098592325204,0.002707225018506011,0.001628174502947321,0.0011262732266918705,-0.0010473151592734907,0.0010473151592734907,-0.0010790505155586902,-0.0015809517918141407
대치동,0.0032959667731980676,0.004338596536897554,0.0030179777246830413,0.00259873643669708,-0.0010426297636994867,0.0010426297636994867,-0.001320618812214513,-0.0017398601002004744
주말,0.004534629155483793,0.005573344371730213,0.003610812974771157,0.0026474393012816955,-0.00103871521624642,0.00103871521624642,-0.0019625313969590555,-0.002925905070448517
비서실장,0.00014101570054683054,0.0012277194110086943,0.0002099882865159556,4.75607363511839e-05,-0.0010867037104618637,0.0010177311244927386,-0.0010177311244927386,-0.0011801586746575104
저녁,0.002424401607460295,0.003439137990889906,0.002140773563345871,0.0014673956320234076,-0.001014736383429611,0.001014736383429611,-0.0012983644275440347,-0.0019717423588664984
보류,0.0003080639572219942,0.001817833734990377,0.0008180419537574303,0.00013306695280390288,-0.001509769777768383,0.0009997917812329467,-0.0009997917812329467,-0.001684766782186474
담화문,7.605890102201154e-05,0.0011019050472195766,1.8029551628442628e-05,0.00012116580732104932,-0.001025846146197565,0.0009807392398985273,-0.0010838754955911339,-0.0009807392398985273
김호중,0.0,0.0010702062606875956,8.327241113104025e-05,0.00010088421097916128,-0.0010702062606875956,0.0009693220497084343,-0.0009869338495565555,-0.0009693220497084343
이날,0.0049634872352119375,0.005913523074475748,0.0026766470308678273,0.0013418594962718074,-0.0009500358392638105,0.0009500358392638105,-0.0032368760436079207,-0.004571663578203941
지난달,0.0014215271302235003,0.0023696974398390103,0.0013083192344277117,0.001102466930899147,-0.00094817030961551,0.00094817030961551,-0.0010613782054112986,-0.0012672305089398634
탄원서,0.0001446618771953825,0.0011409099229882417,0.00020573194765655255,3.268487191242806e-05,-0.0009962480457928592,0.0009351779753316891,-0.0009351779753316891,-0.0011082250510758135
열정,0.0008452941068232376,0.0018704099858925822,0.0009402009097762746,0.0007936436249544268,-0.0010251158790693447,0.0009302090761163076,-0.0009302090761163076,-0.0010767663609381555
논의,0.008103784662220805,0.009017265756905559,0.007825357761733716,0.005123052467296252,-0.0009134810946847538,0.0009134810946847538,-0.0011919079951718432,-0.0038942132896093067
내부,0.0020668980383574697,0.0035216328935912286,0.002608447279758145,0.002128271657697013,-0.0014547348552337589,0.0009131856138330837,-0.0009131856138330837,-0.0013933612358942157
경희의료원,5.1347268753273774e-05,0.0009613076733150522,2.5824217675749572e-05,0.0,-0.0009099604045617784,0.0009099604045617784,-0.0009354834556393026,-0.0009613076733150522
총궐기,0.0006983749266417709,0.0016074055818356128,0.00010656587421212753,0.0,-0.0009090306551938419,0.0009090306551938419,-0.0015008397076234853,-0.0016074055818356128
컨트롤러,0.0014232501527978085,0.0026410379862586908,0.001734008714285296,0.0004773455390707421,-0.0012177878334608822,0.0009070292719733947,-0.0009070292719733947,-0.0021636924471879486
학부,0.0018935158166815851,0.004742594268311936,0.0037623651436428144,0.003839527974845246,-0.002849078451630351,0.0009030662934666903,-0.0009802291246691218,-0.0009030662934666903
독서,0.0007954884110541046,0.0024688809565504063,0.0015723449658990142,0.0007179284014683325,-0.0016733925454963017,0.000896535990651392,-0.000896535990651392,-0.0017509525550820737
강원도,0.0017664456862644977,0.0026578465676180578,0.0008605284392501327,0.0008281351930768177,-0.0008914008813535601,0.0008914008813535601,-0.001797318128367925,-0.00182971137454124
적격,0.00026307971776736756,0.0013039750836648812,0.0002030505891003788,0.00041864421117092675,-0.0010408953658975137,0.0008853308724939544,-0.0011009244945645023,-0.0008853308724939544
상대,0.0041342161179287115,0.0050187957372523975,0.003235293712493162,0.0035525987330244963,-0.000884579619323686,0.000884579619323686,-0.0017835020247592356,-0.0014661970042279013
희망퇴직,0.00021145927879100574,0.0010948529882729503,3.59864050810535e-05,0.0,-0.0008833937094819447,0.0008833937094819447,-0.0010588665831918968,-0.0010948529882729503
환율,0.0007278997284984768,0.0019027278624218894,0.0010248474782277735,0.0009235039340373502,-0.0011748281339234127,0.0008778803841941159,-0.0008778803841941159,-0.0009792239283845394
영재,0.0009808074007690516,0.003994655277104718,0.0030678845635689848,0.003118399621653013,-0.0030138478763356664,0.0008762556554517053,-0.0009267707135357335,-0.0008762556554517053
촛불,0.00046760373851341045,0.0014586766173894298,0.0005825523418763614,0.0,-0.0009910728788760194,0.0008761242755130685,-0.0008761242755130685,-0.0014586766173894298
부장,0.0008928112922824471,0.001984377729384285,0.0006781466580821692,0.001110114072109438,-0.0010915664371018378,0.0008742636572748471,-0.0013062310713021158,-0.0008742636572748471
수성구,0.000993547319352079,0.0018662541529848153,0.0008296760393558739,0.0008365226154361642,-0.0008727068336327362,0.0008727068336327362,-0.0010365781136289413,-0.001029731537548651
상대방,0.00046810290315598785,0.0013747589826282377,0.0005034332098186708,0.0003185024909553796,-0.0009066560794722498,0.0008713257728095669,-0.0008713257728095669,-0.001056256491672858
위원장,0.0046833138365446215,0.005548511286811809,0.002881341397590991,0.0010387333595833319,-0.0008651974502671871,0.0008651974502671871,-0.0026671698892208177,-0.004509777927228477
충청,0.0020768018222173217,0.002935422763677733,0.0018481170071107122,0.0014725872498923525,-0.0008586209414604114,0.0008586209414604114,-0.0010873057565670208,-0.0014628355137853806
제동,0.0002781001858517735,0.0011313109451315097,0.0002499566347477434,0.00012011987115277899,-0.0008532107592797362,0.0008532107592797362,-0.0008813543103837662,-0.0010111910739787307
소거,0.00220257303946941,0.003052659025452921,0.001961442170184056,0.0008444783814890324,-0.000850085985983511,0.000850085985983511,-0.0010912168552688652,-0.002208180643963889
심판,0.0015276730569877164,0.002371314420741962,0.0006291563026165685,0.0010105809427717936,-0.0008436413637542455,0.0008436413637542455,-0.0017421581181253933,-0.0013607334779701683
득점,0.0006937243782858915,0.0015293774963442666,0.0006251601396047371,0.0004899274615928198,-0.0008356531180583751,0.0008356531180583751,-0.0009042173567395295,-0.0010394500347514469
임현택,0.00040207764470509013,0.001479776152668399,0.0006513063680440491,3.585158690768069e-06,-0.0010776985079633088,0.0008284697846243498,-0.0008284697846243498,-0.0014761909939776307
발정,0.0,0.0008275503844951992,0.0,0.0,-0.0008275503844951992,0.0008275503844951992,-0.0008275503844951992,-0.0008275503844951992
연합회,0.00017840760246447694,0.0012361634113964642,0.000409768397292643,0.00035522117527630667,-0.0010577558089319872,0.0008263950141038211,-0.0008263950141038211,-0.0008809422361201575
이익,0.004455439145622914,0.005274656614620722,0.003530400186464786,0.0032747927199779786,-0.0008192174689978082,0.0008192174689978082,-0.0017442564281559365,-0.0019998638946427437
중단,0.0030615918074911905,0.004487580602392918,0.003671169769541119,0.001355821909105185,-0.0014259887949017278,0.0008164108328517993,-0.0008164108328517993,-0.0031317586932877333
학점은행제,0.0,0.0013476488570892814,0.0004452913524072904,0.0005339871580477214,-0.0013476488570892814,0.00081366169904156,-0.000902357504681991,-0.00081366169904156
면담,0.0006342476972130592,0.0015090745257689319,0.0006956818986451697,0.0005121821076573696,-0.0008748268285558727,0.0008133926271237621,-0.0008133926271237621,-0.0009968924181115624
금요일,0.001478002344860522,0.0022863911161495995,0.001400408109121353,0.0007470868872429851,-0.0008083887712890775,0.0008083887712890775,-0.0008859830070282466,-0.0015393042289066144
강의,0.0026605195290591225,0.003625925963937173,0.0028196487206607664,0.001762376165113766,-0.0009654064348780505,0.0008062772432764066,-0.0008062772432764066,-0.001863549798823407
갈등,0.005529577440098686,0.006984115971936313,0.006130538751574831,0.006180182311308999,-0.001454538531837627,0.0008039336606273139,-0.000853577220361482,-0.0008039336606273139
장소,0.001976782203467977,0.0034602045708743688,0.002657839283644425,0.0006995112867779673,-0.0014834223674063916,0.0008023652872299436,-0.0008023652872299436,-0.0027606932840964016
송도,0.0003732643761825129,0.0013114039163504073,0.0005134766911116267,0.00045713621986003667,-0.0009381395401678943,0.0007979272252387806,-0.0007979272252387806,-0.0008542676964903706
사립대,0.0016439274748240775,0.0024396913384357012,0.0007211315303590256,0.0013261512132180502,-0.0007957638636116237,0.0007957638636116237,-0.0017185598080766756,-0.001113540125217651
크기,0.002729891792003474,0.003521574922980703,0.0020756725277910146,0.000357679982388518,-0.0007916831309772291,0.0007916831309772291,-0.0014459023951896885,-0.0031638949405921853
목포,0.0005100398990960336,0.0012997898549893814,0.00018377155686363257,0.00016557325210807912,-0.0007897499558933477,0.0007897499558933477,-0.0011160182981257488,-0.0011342166028813021
전남대,0.0017606568010737338,0.0025484705900771626,0.0016808099289773236,0.001132423305367801,-0.0007878137890034288,0.0007878137890034288,-0.0008676606610998391,-0.0014160472847093617
텝스,0.00031510071853391224,0.0011016476821852546,7.2822543510201e-05,0.0,-0.0007865469636513423,0.0007865469636513423,-0.0010288251386750536,-0.0011016476821852546
1심,0.0006282458861978809,0.0014133117024709152,0.00024967661634400074,0.0001372785959116246,-0.0007850658162730343,0.0007850658162730343,-0.0011636350861269145,-0.0012760331065592907
마무리,0.0032371723554856244,0.004015907455540366,0.00314300822080124,0.0029280576903842415,-0.0007787351000547414,0.0007787351000547414,-0.000872899234739126,-0.0010878497651561243
대학교,0.002371941781014592,0.0033419563825332174,0.0025675417379633354,0.0024566385705051775,-0.0009700146015186252,0.000774414644569882,-0.000774414644569882,-0.0008853178120280399
유가,0.0003815052562311237,0.001195891685731229,0.00042233418058624725,0.0001450637304002631,-0.0008143864295001055,0.0007735575051449819,-0.0007735575051449819,-0.001050827955330966
최석태,0.001663193971061882,0.002589322475247567,0.001825469020226472,0.0001380165318396,-0.0009261285041856848,0.0007638534550210949,-0.0007638534550210949,-0.0024513059434079667
홍준표,0.0008614144351409813,0.0017097069241485707,0.0004427740733371241,0.0009478804223734945,-0.0008482924890075894,0.0007618265017750762,-0.0012669328508114466,-0.0007618265017750762
야후,7.819036913542079e-07,0.0009270397921540556,0.00016784135454742506,2.629385679017408e-05,-0.0009262578884627014,0.0007591984376066306,-0.0007591984376066306,-0.0009007459353638815
대회,0.0016963349615618357,0.0024534018672719045,0.0016239643754906807,0.0004990574904991851,-0.0007570669057100688,0.0007570669057100688,-0.0008294374917812237,-0.001954344376772719
폰트,0.002307689126894175,0.0030582136623908884,0.0014478221206333521,2.6478262847730536e-05,-0.0007505245354967132,0.0007505245354967132,-0.0016103915417575363,-0.003031735399543158
특검,0.0006248313848904449,0.0024973414013741164,0.001752725563592432,0.0016347795921757772,-0.0018725100164836716,0.0007446158377816844,-0.0007446158377816844,-0.0008625618091983392
자료,0.006066683590538134,0.010063081608573088,0.0071296135998138105,0.009321781543815646,-0.003996398018034954,0.000741300064757441,-0.002933468008759277,-0.000741300064757441
패배,0.0005730051989490957,0.00133781348425963,0.0005993859857630768,0.0005340662261945453,-0.0007648082853105343,0.0007384274984965532,-0.0007384274984965532,-0.0008037472580650847
전력,0.0007247182129056672,0.0017668968256056201,0.0010446214517745257,0.0003019322279350889,-0.0010421786126999528,0.0007222753738310944,-0.0007222753738310944,-0.0014649645976705311
야권,0.00042311508293562094,0.0011414043974009574,0.0003172583405277816,5.635120931137689e-05,-0.0007182893144653364,0.0007182893144653364,-0.0008241460568731758,-0.0010850531880895805
