,section_1_mean_tfidf,section_2_mean_tfidf,section_3_mean_tfidf,section_4_mean_tfidf,diff_vs_others_max_s1,diff_vs_others_max_s2,diff_vs_others_max_s3,diff_vs_others_max_s4
공부,0.012560486202691413,0.012030550009795776,0.01270338646349747,0.014564455224720035,-0.0020039690220286215,-0.0025339052149242584,-0.0018610687612225646,0.0018610687612225646
카이스트,0.0012531214523386813,0.0010353763873949355,0.0017419339549771679,0.003601503884296553,-0.002348382431957872,-0.0025661274969016176,-0.001859569929319385,0.001859569929319385
메이저,0.0010277296095911068,0.0010533644444173692,0.0013786612487088061,0.0032020223258940324,-0.0021742927163029254,-0.0021486578814766634,-0.0018233610771852262,0.0018233610771852262
학점,0.0015587508396665965,0.0029085117808487727,0.0031096779214271684,0.004929311998732352,-0.003370561159065755,-0.002020800217883579,-0.0018196340773051832,0.0018196340773051832
학종,0.0019046613338458253,0.0050434005267534126,0.006884894701677952,0.008702041069182017,-0.006797379735336191,-0.003658640542428604,-0.001817146367504065,0.001817146367504065
보수,0.003924983786022779,0.003766503753329342,0.0035982558028198695,0.005700701694314127,-0.001775717908291348,-0.0019341979409847848,-0.0021024458914942574,0.001775717908291348
반영,0.004052822712966078,0.007568068413412008,0.006226685166732376,0.009341372443926667,-0.005288549730960589,-0.0017733040305146592,-0.0031146872771942906,0.0017733040305146592
죄명,6.179751595199606e-05,9.373292549819558e-05,0.0004240205671457902,0.002197251755076029,-0.002135454239124033,-0.0021035188295778335,-0.0017732311879302388,0.0017732311879302388
원점,0.0007476028765380649,0.0038757704734776782,0.003343213286028768,0.00564537893764578,-0.004897776061107715,-0.0017696084641681017,-0.0023021656516170118,0.0017696084641681017
문과,0.0026678173886976325,0.0023046058610743173,0.003975543411325177,0.005744877956093224,-0.003077060567395592,-0.003440272095018907,-0.0017693345447680475,0.0017693345447680475
스카이,0.0014132445073272077,0.0008668148826508139,0.0012204205925565863,0.0031617648928274756,-0.001748520385500268,-0.0022949500101766616,-0.0019413443002708893,0.001748520385500268
분위기,0.0034777191724547915,0.0030133463940673075,0.0034548963528475123,0.0051837851743570485,-0.001706066001902257,-0.002170438780289741,-0.0017288888215095362,0.001706066001902257
모집,0.008698451785187794,0.02368913352183722,0.022028972555058472,0.02537293047666168,-0.016674478691473885,-0.0016837969548244604,-0.0033439579216032085,0.0016837969548244604
표현,0.0027207669423444563,0.004171338093573565,0.0050820905883641136,0.00676070775473509,-0.004039940812390634,-0.002589369661161525,-0.0016786171663709763,0.0016786171663709763
법률안,0.00014112900838855212,0.0001317735748936524,0.00017921643605647947,0.0018134671482962661,-0.001672338139907714,-0.0016816935734026137,-0.0016342507122397867,0.0016342507122397867
처단,2.49151003133998e-06,9.383963818580495e-05,0.000663913910941208,0.0022844880807679226,-0.0022819965707365827,-0.0021906484425821176,-0.0016205741698267146,0.0016205741698267146
전원,0.00410434992368282,0.0017947695477001802,0.00158274896304396,0.00571652809056298,-0.0016121781668801604,-0.0039217585428628,-0.00413377912751902,0.0016121781668801604
부정,0.0026538877708854004,0.0024299500249578276,0.0030127367070353172,0.004614668044611083,-0.0019607802737256824,-0.002184718019653255,-0.0016019313375757655,0.0016019313375757655
감원,0.000942528174595911,0.0006449892369410613,0.001865994234450714,0.0034666030467897816,-0.002524074872193871,-0.0028216138098487204,-0.0016006088123390676,0.0016006088123390676
원래,0.0013210877207456772,0.0013058964767026515,0.0020370489828898893,0.003632524115516125,-0.002311436394770448,-0.002326627638813474,-0.0015954751326262358,0.0015954751326262358
가이드,0.00035165452466774807,0.0007332997932992484,0.0006814574937758284,0.0023215164729554075,-0.0019698619482876596,-0.001588216679656159,-0.0016400589791795792,0.001588216679656159
질문,0.004504953265525374,0.004725092445098808,0.006347082370577596,0.007933593149478165,-0.003428639883952791,-0.0032085007043793573,-0.0015865107789005692,0.0015865107789005692
의대협,0.0004179433726324478,0.00011021574618280854,0.0003625077009404986,0.001965144407467122,-0.0015472010348346742,-0.0018549286612843134,-0.0016026367065266234,0.0015472010348346742
의치,0.0013471293133878745,0.0015275218104512565,0.0013080242624292373,0.0030726280799269253,-0.0017254987665390508,-0.0015451062694756689,-0.001764603817497688,0.0015451062694756689
하락,0.00530520655466003,0.0054106364997545675,0.005788607278189833,0.007320071860579855,-0.0020148653059198244,-0.0019094353608252873,-0.0015314645823900222,0.0015314645823900222
최상목,0.00017615453791004627,0.00010873309296258394,9.726902343685538e-05,0.001696035012846959,-0.0015198804749369126,-0.001587301919884375,-0.0015987659894101036,0.0015198804749369126
학급,0.0002073516726646322,0.0004425486904020125,0.0007443818070388924,0.002250740069738464,-0.002043388397073832,-0.0018081913793364514,-0.0015063582626995715,0.0015063582626995715
안철수,0.0016271780554439326,0.0020263419318913836,0.0012758884183628652,0.003521094399964093,-0.0018939163445201603,-0.0014947524680727093,-0.0022452059816012275,0.0014947524680727093
합격자,0.0021419720535303696,0.0023669740319146675,0.0048442242600401425,0.006329827842173246,-0.004187855788642876,-0.003962853810258578,-0.0014856035821331033,0.0014856035821331033
일반,0.007307815802433883,0.007400909035828613,0.008651584698321928,0.010113465150527747,-0.002805649348093864,-0.0027125561146991335,-0.0014618804522058184,0.0014618804522058184
컬설팅,0.0,0.0,0.0,0.0014589553430159525,-0.0014589553430159525,-0.0014589553430159525,-0.0014589553430159525,0.0014589553430159525
국제고,0.0004923244532822498,0.00031011970690207066,0.0006157084860095892,0.00206658843934121,-0.0015742639860589602,-0.0017564687324391392,-0.0014508799533316206,0.0014508799533316206
존중,0.004408702914960012,0.004483675210061374,0.009290242437535052,0.010740361206109045,-0.006331658291149033,-0.006256685996047671,-0.0014501187685739929,0.0014501187685739929
백기,0.00022853420553673232,0.0004561108571113386,0.00043247516445655686,0.0019058136208393432,-0.001677279415302611,-0.0014497027637280046,-0.0014733384563827864,0.0014497027637280046
개강,0.0010750361833851971,0.0014293014484821425,0.0008855739171097338,0.002874205281661071,-0.001799169098275874,-0.0014449038331789286,-0.0019886313645513373,0.0014449038331789286
자유,0.005703059609418277,0.0068167615675482586,0.006296293595745317,0.008253598292786535,-0.0025505386833682584,-0.001436836725238277,-0.001957304697041218,0.001436836725238277
