,doc_freq,mean_tfidf_in_corpus,sticky_score
결론,92,0.0028303728554975806,24.018549491325913
목표,173,0.006207748827403236,24.00194625848628
희망,136,0.00466890434913287,23.990526497559078
자유,220,0.008175369065663414,23.9772371471461
구성,94,0.002928498907380323,23.9277144314348
정상,199,0.007321752997102478,23.913230790350195
주변,108,0.003519970051085987,23.8939636279341
능력,128,0.00435817968818785,23.888709869543387
나머지,89,0.002726391472104152,23.883695705686304
규모,190,0.00696668173170138,23.849327285655633
조치,121,0.004079589975039694,23.820820301357976
본인,226,0.008493611662254692,23.805481837702004
일반,270,0.010349948613355656,23.788653957629986
마련,71,0.001985841221649155,23.778893360171686
예전,100,0.003205763023998935,23.776898372395152
가족,101,0.003249020750465067,23.770182809520353
구체,83,0.002493641941518565,23.757443203788302
방문,80,0.0023685410734166435,23.749153789850514
기존,186,0.006837446032146108,23.732220832794443
언급,92,0.0028802482586723576,23.7098231522635
바탕,63,0.001658421579582639,23.69827287133696
반대,228,0.00862587721139928,23.686152959648695
얘기,214,0.008069802084537238,23.59478167278209
전환,81,0.002434697127678819,23.582865384913895
요즘,144,0.005119709141812722,23.530530073091953
행복,117,0.003976891885729835,23.508648105351114
선택,346,0.013752822797539898,23.453138748314466
주도,63,0.001686575973341893,23.44992310849593
사용,95,0.003057138134540134,23.41552021392242
도움,220,0.008407713511437745,23.385065853942894
연속,60,0.0015720982512362838,23.327258191307774
느낌,100,0.0032906499506236493,23.306492291561778
변화,249,0.00969084538791247,23.290955108333165
사고,97,0.003165555742831995,23.286208608999086
응원,288,0.011368527849479679,23.284905326232145
학부모,364,0.014643514430565274,23.268428690729117
해외,91,0.002916371200677609,23.23579541802759
안정,131,0.004642352638774553,23.217265631318558
검토,108,0.0036575351830896658,23.188230631541064
조정,130,0.004607159615412298,23.18464408301689
행정,67,0.0018905107692699127,23.179294369805415
영향,282,0.011171698240075948,23.168500766105126
도입,114,0.003924398918007566,23.150033516400196
의심,61,0.001635985179444776,23.141253022085873
인간,97,0.0031999816647277027,23.095338918887585
사회,254,0.010019012963197954,23.051066447451
체계,108,0.003688623568271836,23.034478760641335
진심,78,0.002396683586218968,22.96357550537288
구분,53,0.0013105397870550176,22.9383628435817
분야,125,0.004450606027966727,22.933229692007206
무시,95,0.003146007317195045,22.913611272705534
세부,49,0.0011394022245497979,22.90359402160164
규정,267,0.010662042046349584,22.894789689390247
걱정,234,0.009226562749829553,22.881588440250866
표현,170,0.0064374950211719155,22.85715815823341
국가,210,0.008192980231519957,22.843516978310614
공개,151,0.005610300549806015,22.84313683807179
사진,92,0.0030276750604107767,22.841961831602433
요구,134,0.004873160801576486,22.81565319376773
개선,128,0.0046135773310911135,22.801859215702756
해결,248,0.00988596198360879,22.781633848567406
국제,92,0.0030608121902900086,22.655566347043916
단체,125,0.0045355356105196,22.58137401599458
근거,122,0.0044059139352630805,22.567876858746704
미래,207,0.008188541879960348,22.52805752036179
수치,65,0.001889029110974036,22.498907938689914
최선,84,0.0027366600114797444,22.479968673075877
해소,75,0.002339493922096066,22.458492738601997
선생,300,0.012365692234316914,22.445526557145975
일정,107,0.003771654308352956,22.42408881395548
고생,108,0.0038203404504345757,22.405056470702874
고민,201,0.007981043818211674,22.38047203292942
협력,53,0.001370673411657629,22.356516818966302
기억,71,0.002176744304203448,22.349925962266855
체제,61,0.0017294573991981563,22.348764270114717
실패,110,0.003925352653493428,22.33342620085889
현장,120,0.004373603448319243,22.33138361512955
시설,69,0.0020906740388949275,22.32522716134471
시스템,159,0.006123260316899279,22.321239562561985
판단,153,0.005854686977570358,22.32049406495741
안전,69,0.002095714530873824,22.288876868928686
조심,77,0.002458693825556554,22.26273960159211
강화,111,0.003990445079592406,22.242505073127845
비난,148,0.005658059671796256,22.22869834389327
대입,354,0.014938132652206641,22.210883026562623
발표,304,0.012692537579621691,22.201874432131312
내부,74,0.0023346494801827346,22.191237921637537
전망,149,0.005716896407727124,22.18286407225073
충격,58,0.001617779172124416,22.156185142588267
한계,54,0.001437259717034408,22.15603024272922
생명,132,0.004958595130905699,22.152872799722534
언론,89,0.0030191007791901636,22.144256859847452
방안,106,0.0037893012473707707,22.132664980761408
실력,100,0.003519601405590947,22.125844964181038
전달,61,0.0017597920812792486,22.10311436639989
우리나라,125,0.00465881209024369,22.089441742642673
책임,148,0.005703903553639321,22.07668991891386
흐름,72,0.002262660851368671,22.067877502436804
제기,64,0.0019009290081890764,22.061898040018708
