,section_1_mean_tfidf,section_2_mean_tfidf,section_3_mean_tfidf,section_4_mean_tfidf,diff_vs_others_max_s1,diff_vs_others_max_s2,diff_vs_others_max_s3,diff_vs_others_max_s4
이공,0.009354450094151506,0.005671365309647618,0.0031066161703130423,0.006106169415478035,0.0032482806786734717,-0.0036830847845038886,-0.006247833923838464,-0.0032482806786734717
기업,0.010135811564158322,0.006888796815137855,0.005852466032684612,0.006092965413245323,0.0032470147490204675,-0.0032470147490204675,-0.0042833455314737106,-0.004042846150912999
뉴스,0.013728057119882571,0.010494232049307375,0.008215566048036608,0.00783097025197108,0.003233825070575196,-0.003233825070575196,-0.005512491071845963,-0.00589708686791149
조사,0.009227849132169256,0.006051484999754881,0.0054011147251471275,0.004480652039051744,0.0031763641324143756,-0.0031763641324143756,-0.0038267344070221287,-0.004747197093117512
연봉,0.0072214432471395616,0.004073102789760106,0.0037381427268188983,0.003928052504788411,0.003148340457379456,-0.003148340457379456,-0.0034833005203206632,-0.0032933907423511504
보상,0.005419659887700334,0.0019198742952348813,0.002281008119310879,0.0013878945232172622,0.0031386517683894546,-0.0034997855924654526,-0.0031386517683894546,-0.004031765364483072
사회,0.012764971910183978,0.009633409553530724,0.009014191364978837,0.008974714897751505,0.0031315623566532547,-0.0031315623566532547,-0.003750780545205142,-0.0037902570124324735
명령,0.007208686210884529,0.00411005699687222,0.0018130585318644544,0.0010821504253349136,0.003098629214012309,-0.003098629214012309,-0.005395627679020075,-0.006126535785549616
개시,0.00428042642519069,0.0011856059821935157,0.0006892668385963214,0.00042963438702775725,0.0030948204429971744,-0.0030948204429971744,-0.003591159586594369,-0.003850792038162933
환아,0.0032423361311014766,2.6147381601304953e-05,1.3404688110821365e-05,0.0001484192266994528,0.0030939169044020237,-0.0032161887495001716,-0.0032289314429906554,-0.0030939169044020237
강화,0.007246102987152498,0.004155569629379908,0.004111191620859445,0.003568470055473283,0.0030905333577725897,-0.0030905333577725897,-0.003134911366293053,-0.003677632931679215
일본,0.008694086702775113,0.005649891379720116,0.004628786756835188,0.0027214183857309153,0.0030441953230549964,-0.0030441953230549964,-0.004065299945939925,-0.005972668317044197
공무원,0.006355727430741879,0.003361325707236653,0.0031791850266433795,0.003137947151445451,0.002994401723505226,-0.002994401723505226,-0.0031765424040984995,-0.003217780279296428
피부,0.005048961591756193,0.0015903039393427706,0.002067543184532056,0.0019119440676021533,0.002981418407224137,-0.0034586576524134223,-0.002981418407224137,-0.0031370175241540394
재정,0.007024110041507135,0.0036098449537351755,0.004085927667250711,0.003645024670368114,0.0029381823742564237,-0.003414265087771959,-0.0029381823742564237,-0.0033790853711390205
치과,0.005341929125402218,0.0024086776059089234,0.0017404640997612012,0.0017978166149281575,0.0029332515194932943,-0.0029332515194932943,-0.0036014650256410165,-0.00354411251047406
직장인,0.005191288426431516,0.0018141667609732261,0.0023017868929012817,0.0011278317920345316,0.002889501533530234,-0.0033771216654582895,-0.002889501533530234,-0.004063456634396984
우리나라,0.008567124523243843,0.005713099316862295,0.004599330984395046,0.004254123083011801,0.0028540252063815478,-0.0028540252063815478,-0.003967793538848797,-0.004313001440232042
간호사,0.011537251331981687,0.005913905161316435,0.008696338150637873,0.006628125619527137,0.0028409131813438137,-0.005623346170665252,-0.0028409131813438137,-0.00490912571245455
입장,0.012545407249269391,0.009775137879602352,0.007119446572397596,0.007587290314283733,0.002770269369667039,-0.002770269369667039,-0.005425960676871795,-0.004958116934985659
대면,0.004640022955099707,0.001881195415737123,0.0013016479386432087,0.0010623085988177845,0.0027588275393625843,-0.0027588275393625843,-0.0033383750164564987,-0.003577714356281923
최소,0.005784336139514349,0.00302746574571414,0.002841698392324176,0.0026065499509529484,0.002756870393800209,-0.002756870393800209,-0.002942637747190173,-0.0031777861885614006
의료인,0.00465583189442617,0.0018704214923573634,0.001899496149138587,0.0012384650054170368,0.0027563357452875833,-0.002785410402068807,-0.0027563357452875833,-0.0034173668890091335
한국,0.01527420298540113,0.012544098041126736,0.01090773477018459,0.008985347020127462,0.0027301049442743936,-0.0027301049442743936,-0.004366468215216539,-0.006288855965273668
생명,0.008991813207382116,0.005220177456763356,0.006273598232200255,0.004278983484534043,0.0027182149751818615,-0.0037716357506187605,-0.0027182149751818615,-0.004712829722848073
추진,0.009846286298627695,0.007199149598264006,0.005663556218605581,0.005529884450912845,0.0026471367003636885,-0.0026471367003636885,-0.004182730080022114,-0.00431640184771485
의견,0.012167488221833209,0.009148801416834964,0.007161376683052055,0.009545588904224371,0.0026218993176088373,-0.0030186868049982447,-0.005006111538781154,-0.0026218993176088373
외과,0.004687275979557887,0.001280705907780118,0.0015918885028409493,0.0020785578217575322,0.002608718157800355,-0.0034065700717777693,-0.0030953874767169383,-0.002608718157800355
토론,0.004889375073521267,0.0022824253809521806,0.0021255065214844143,0.001380601638523505,0.002606949692569086,-0.002606949692569086,-0.0027638685520368525,-0.0035087734349977615
전국,0.012511480896336143,0.009905777140997515,0.007692039005463266,0.0070477618625403625,0.0026057037553386276,-0.0026057037553386276,-0.004819441890872877,-0.00546371903379578
타협,0.004421336608463712,0.0018423674902099613,0.0017309417425306203,0.0014916027238880412,0.002578969118253751,-0.002578969118253751,-0.002690394865933092,-0.002929733884575671
현실,0.010443112900836328,0.00567445206387246,0.007395638291907097,0.007908737760816121,0.0025343751400202074,-0.004768660836963868,-0.0030474746089292314,-0.0025343751400202074
대화,0.008576766794189825,0.006063754544795746,0.0038395426507612184,0.0024055460248297448,0.0025130122493940785,-0.0025130122493940785,-0.004737224143428606,-0.00617122076936008
소아청소년과,0.0026820831980634706,4.177828931341516e-05,0.00020204645958109686,0.00011028407709213151,0.002480036738482374,-0.0026403049087500552,-0.002480036738482374,-0.002571799120971339
숫자,0.00901215415094653,0.0065337576144802335,0.003804819953688655,0.004155843418310626,0.0024783965364662958,-0.0024783965364662958,-0.005207334197257874,-0.004856310732635903
개원,0.006599364545824267,0.002661328976736828,0.004123912971497165,0.00234237538990878,0.0024754515743271015,-0.003938035569087439,-0.0024754515743271015,-0.004256989155915486
헬기,0.0031944759387323766,0.0005046807217834784,0.0005104058764258148,0.0007309405061753936,0.002463535432556983,-0.002689795216948898,-0.002684070062306562,-0.002463535432556983
현상,0.006939733852973131,0.0036391855933408787,0.003663571664722863,0.004485859886730723,0.0024538739662424086,-0.0033005482596322527,-0.0032761621882502682,-0.0024538739662424086
해소,0.004645689598729121,0.0021464472119505237,0.0017123292211586446,0.002220906934778883,0.0024247826639502376,-0.002499242386778597,-0.002933360377570476,-0.0024247826639502376
중심,0.006373549528457699,0.0038301816494683556,0.00385533725094194,0.004004551594175155,0.002368997934282544,-0.002543367878989343,-0.0025182122775157588,-0.002368997934282544
산부인과,0.004182472765599568,0.0018163252505648524,0.001684381330413689,0.0017513005737301481,0.0023661475150347153,-0.0023661475150347153,-0.0024980914351858787,-0.0024311721918694193
사고,0.006851188970761676,0.004039216864752718,0.00448743232443705,0.0027805755844017388,0.0023637566463246265,-0.002811972106008958,-0.0023637566463246265,-0.004070613386359938
대학,0.036437538565001,0.03408344632651196,0.030786663069307243,0.032248217911106526,0.002354092238489043,-0.002354092238489043,-0.00565087549569376,-0.004189320653894477
수준,0.010884606292856902,0.007009140666361863,0.007397839030194231,0.00859802541490801,0.0022865808779488923,-0.003875465626495039,-0.003486767262662671,-0.0022865808779488923
수익,0.005192785346434727,0.0029120098946297072,0.0023725473468132487,0.0019255329346884898,0.00228077545180502,-0.00228077545180502,-0.0028202379996214787,-0.003267252411746238
논리,0.005035246641895365,0.0027686248481390003,0.0026820784815548403,0.00226115971644464,0.002266621793756365,-0.002266621793756365,-0.002353168160340525,-0.002774086925450725
협의회,0.0061168651213483125,0.0038537717055866358,0.0017028389768258875,0.0012122724125681176,0.0022630934157616767,-0.0022630934157616767,-0.004414026144522425,-0.004904592708780195
공천,0.002976831048340525,0.0007176651351055265,0.000521457334513941,0.0006601087451087868,0.0022591659132349985,-0.0022591659132349985,-0.002455373713826584,-0.002316722303231738
의무,0.0047962764909105044,0.002540526621622002,0.002052557411877917,0.00216966995672645,0.0022557498692885023,-0.0022557498692885023,-0.0027437190790325873,-0.0026266065341840543
주장,0.009953075106033034,0.0077000735994723025,0.0058834870025505515,0.004790601921390369,0.002253001506560731,-0.002253001506560731,-0.004069588103482482,-0.005162473184642665
혼합,0.0029775042125650547,0.0006158576021926527,0.0002821397045280515,0.0007326520052338923,0.0022448522073311625,-0.002361646610372402,-0.002695364508037003,-0.0022448522073311625
출산,0.005693136146700873,0.0034548450042752674,0.0028988019045207147,0.0018387148764893728,0.002238291142425606,-0.002238291142425606,-0.0027943342421801586,-0.0038544212702115005
건보료,0.004271916644805988,0.00204681243350654,0.0017759055798810268,0.0017746481208480882,0.002225104211299448,-0.002225104211299448,-0.002496011064924961,-0.0024972685239578996
수입,0.006038526119223082,0.0038518597384465353,0.0026465761127509066,0.002012438783236613,0.0021866663807765464,-0.0021866663807765464,-0.003391950006472175,-0.004026087335986469
공급,0.006015136097689597,0.0034299427612767643,0.003838809169377138,0.00299997039181756,0.0021763269283124587,-0.0025851933364128324,-0.0021763269283124587,-0.003015165705872037
사명감,0.003541173534674395,0.0013674191771787425,0.0012281873949864836,0.0012541929946774091,0.0021737543574956524,-0.0021737543574956524,-0.0023129861396879114,-0.0022869805399969856
정치인,0.004328009203867495,0.0021107945824881164,0.0020564811768011464,0.002160305664845308,0.0021677035390221867,-0.0022172146213793784,-0.0022715280270663484,-0.0021677035390221867
분야,0.00819941142438725,0.006040992723862644,0.004791846489331346,0.0038523542429149153,0.002158418700524606,-0.002158418700524606,-0.0034075649350559034,-0.004347057181472334
볼모,0.0036596789376504182,0.0015036568631511518,0.0007556798400128985,0.0007753268104152991,0.0021560220744992666,-0.0021560220744992666,-0.0029039990976375196,-0.002884352127235119
세브란스,0.0035572730655388193,0.0014156881787128462,0.0009397936889116212,0.0004645218330433139,0.002141584886825973,-0.002141584886825973,-0.002617479376627198,-0.0030927512324955054
처벌,0.004309588265084526,0.0021681179399159344,0.0016483997440244862,0.0014058623207828858,0.0021414703251685916,-0.0021414703251685916,-0.00266118852106004,-0.00290372594430164
부담,0.006298554855801927,0.00416586591447431,0.003997689609677679,0.002731828604177482,0.002132688941327617,-0.002132688941327617,-0.0023008652461242486,-0.0035667262516244453
요즘,0.007697333286822943,0.005568813645069213,0.005517474148302533,0.00439904077866124,0.0021285196417537297,-0.0021285196417537297,-0.0021798591385204097,-0.0032982925081617024
인턴,0.00573542044400022,0.0025172534736032305,0.0026928491558945505,0.0036078936527064683,0.0021275267912937517,-0.0032181669703969895,-0.0030425712881056695,-0.0021275267912937517
거점,0.004133095887815103,0.002012660466880083,0.0007669114898620072,0.0008207550505826302,0.0021204354209350203,-0.0021204354209350203,-0.003366184397953096,-0.003312340837232473
회사,0.005193813170948523,0.0026436627189687254,0.003092177250527018,0.002829354100436359,0.0021016359204215048,-0.0025501504519797975,-0.0021016359204215048,-0.002364459070512164
인천,0.004481405479763473,0.0023821734146036062,0.0016721367901306992,0.001601401241762076,0.0020992320651598666,-0.0020992320651598666,-0.002809268689632774,-0.0028800042380013966
비용,0.005478436695437431,0.003021988743931461,0.003407193099410768,0.0027752984033268375,0.0020712435960266633,-0.0024564479515059704,-0.0020712435960266633,-0.002703138292110594
소득,0.006259670067912018,0.0030785051950804445,0.0031578168651491007,0.004193330415573984,0.002066339652338034,-0.0031811648728315737,-0.0031018532027629175,-0.002066339652338034
격차,0.004180119286497803,0.0020615958392107203,0.002115127194489982,0.0015641988953798349,0.0020649920920078214,-0.002118523447287083,-0.0020649920920078214,-0.0026159203911179686
이슈,0.008712177607463642,0.006427971697732031,0.006654785694599474,0.0057722407545603505,0.0020573919128641675,-0.0022842059097316104,-0.0020573919128641675,-0.002939936852903291
민영,0.007506344746353947,0.002407524573301104,0.005459335370647651,0.003861977446056166,0.0020470093757062966,-0.005098820173052843,-0.0020470093757062966,-0.0036443673002977814
지지,0.008443000316532754,0.005849707199191063,0.006403583714014946,0.004793451746970367,0.002039416602517808,-0.002593293117341691,-0.002039416602517808,-0.0036495485695623867
해결책,0.003797127901518866,0.0012938318146140907,0.0017755839799131557,0.001488107068988567,0.0020215439216057104,-0.0025032960869047754,-0.0020215439216057104,-0.002309020832530299
반도체,0.006958238040874748,0.00493715818364502,0.004461294899103096,0.003454945456231761,0.0020210798572297285,-0.0020210798572297285,-0.0024969431417716523,-0.003503292584642987
실습,0.005065477332364863,0.0029070831809118866,0.0027476044913107714,0.0030525690881594066,0.002012908244205456,-0.002158394151452976,-0.0023178728410540913,-0.002012908244205456
의식,0.003694385485841853,0.0016959835318659732,0.001629275520256712,0.001475267830046921,0.0019984019539758795,-0.0019984019539758795,-0.0020651099655851412,-0.002219117655794932
레지던트,0.003990785965782809,0.0014696966154674833,0.0019639245394826046,0.001993798584258974,0.001996987381523835,-0.0025210893503153256,-0.0020268614263002044,-0.001996987381523835
강경,0.0033497582062113457,0.0013528320633261473,0.0005613390632473231,0.0008469832304604135,0.0019969261428851985,-0.0019969261428851985,-0.002788419142964023,-0.0025027749757509325
논란,0.005518466627211293,0.003473983426359604,0.0035277942809062166,0.0033363345079635283,0.0019906723463050764,-0.002044483200851689,-0.0019906723463050764,-0.0021821321192477647
입학,0.013795897126400565,0.011403928711018332,0.008662116242275258,0.011825883655070755,0.00197001347132981,-0.0023919684153822333,-0.005133780884125307,-0.00197001347132981
구축,0.003428929085821736,0.0014691826749908621,0.0013853042777981714,0.0010049186826507554,0.0019597464108308737,-0.0019597464108308737,-0.0020436248080235647,-0.0024240104031709804
시술,0.003167064468621572,0.0012117805100235952,0.0012155361221786098,0.000683252801014414,0.0019515283464429621,-0.0019552839585979765,-0.0019515283464429621,-0.0024838116676071578
과잉,0.003932495748898411,0.001987177520728295,0.0012791980762269074,0.0014406299561763515,0.0019453182281701166,-0.0019453182281701166,-0.002653297672671504,-0.00249186579272206
연휴,0.005572332873400796,0.0007566107851036295,0.0036284944101365223,0.0018587447258626582,0.001943838463264274,-0.004815722088297167,-0.001943838463264274,-0.0037135881475381383
차관,0.006460335016170895,0.004524892723198676,0.001988353266303426,0.0013693536553527617,0.0019354422929722184,-0.0019354422929722184,-0.004471981749867468,-0.005090981360818133
증가,0.013388179621848066,0.010098411378983697,0.011031966847857228,0.011458973291864922,0.0019292063299831443,-0.0032897682428643694,-0.0023562127739908383,-0.0019292063299831443
삼성,0.004209355761851924,0.0020845762373199513,0.002283862754741121,0.0011227984938588522,0.0019254930071108032,-0.002124779524531973,-0.0019254930071108032,-0.003086557267993072
이송,0.0030618492742080484,0.0006822993415553048,0.0011364816308433148,0.00052848599326983,0.0019253676433647335,-0.0023795499326527436,-0.0019253676433647335,-0.0025333632809382183
미니,0.0026477830260796093,0.0005235715319513564,0.0007323079160431189,0.00039240264010959443,0.0019154751100364904,-0.002124211494128253,-0.0019154751100364904,-0.002255380385970015
관련주,0.003023418124387556,0.0011096919615041813,0.0007420274325449341,0.00022733585368551245,0.001913726162883375,-0.001913726162883375,-0.002281390691842622,-0.0027960822707020438
